"name","release","popularity"
"Hardflip","2012-06-01",1.875
"The Amazing Bulk","2012-04-17",3.091
"Crooked Arrows","2012-05-18",3.965
"TalhotBlond","2012-06-23",3.984
"A Beautiful Soul","2012-05-04",4.068
"Travelling Salesman","2012-06-16",2.517
"Vuelve","2012-06-15",2.769
"Time Zero: The Last Year of Polaroid Film","2012-04-28",2.367
"Tell","2012-05-23",3.346
"Foreign Letters","2012-04-22",2.628
"Titanic's Final Mystery","2012-05-29",2.287
"Dirty Blondes from Beyond","2012-05-04",1.917
"Dood van een Schaduw","2012-06-04",2.199
"Titanic: The Final Word","2012-04-08",3.913
"Dinotasia","2012-05-04",3.533
"TimeScapes","2012-06-01",3.124
"Unconditional","2012-06-25",2.304
"Deranged","2012-06-06",2.8
"The 25th Reich","2012-05-09",2.749
"Devoured","2012-05-05",3.211
"돈의 맛","2012-05-17",4.904
"王的盛宴","2012-05-07",1.866
"Hide Away","2012-05-25",2.898
"Pseudo","2012-04-13",1.339
"Titanic: 100 Years On","2012-06-01",2.204
"愛と誠","2012-05-21",1.648
"画皮2","2012-06-28",3.782
"Woman Thou Art Loosed: On the 7th Day","2012-04-13",2.334
"Paradox Alice","2012-04-20",2.784
"Jesteś bogiem","2012-05-07",2.001
"The Man Who Shook the Hand of Vicente Fernandez","2012-04-27",2.843
"Rihanna: Live at Hackney Weekend 2012","2012-06-24",2.277
"Vücut","2012-05-03",1.888
"宇宙兄弟","2012-05-05",1.555
"Mantera","2012-05-12",2.19
"BearCity 2: The Proposal","2012-06-11",2.465
"내 아내의 모든 것","2012-05-17",4.215
"The Dead Want Women","2012-05-01",2.494
"الطريق إلى كابول","2012-04-05",0.732
"USS Seaviper","2012-05-28",2.946
"The Ventriloquist","2012-06-02",2.018
"The Bitter Buddha","2012-06-15",2.611
"テルマエ・ロマエ","2012-04-28",3.191
"Polar Bears: A Summer Odyssey","2012-04-08",2.917
"Spirit Stalkers","2012-06-16",1.316
"It's in the Blood","2012-05-31",2.888
"Emmanuelle Through Time: Emmanuelle's Forbidden Pleasures","2012-06-12",2.596
"Blue Ridge","2012-06-07",2.646
"High Tech, Low Life","2012-04-19",2.186
"The Last Ride","2012-06-22",3.197
"Doin' It in the Park: Pick-Up Basketball, NYC","2012-06-17",2.441
"The Legends of Nethiah","2012-05-26",2.283
"Dead Europe","2012-06-14",2.247
"Ira Finkelstein's Christmas","2012-04-01",2.723
"Vuosaari","2012-06-08",2.1
"Saturday Morning Massacre","2012-06-16",3.479
"浮城谜事","2012-05-20",1.635
"Run For Your Wife","2012-05-16",2.883
"Hannah's Law","2012-06-09",1.485
"Smitty","2012-04-10",1.273
"David Bowie & The Story of Ziggy Stardust","2012-06-22",1.838
"Camion","2012-06-01",2.512
"6 Month Rule","2012-06-01",2.424
"Blood-C The Last Dark","2012-06-02",2.244
"शंघाई","2012-06-08",3.263
"I Spill Your Guts","2012-04-01",2.425
"Yeraltı","2012-04-13",2.776
"Mold!","2012-05-21",1.893
"Joshua Tree, 1951: A Portrait of James Dean","2012-05-23",1.409
"3 Days of Normal","2012-06-02",2.343
"War of the Worlds the True Story","2012-06-14",1.4
"Матч","2012-05-01",1.77
"Joe Satriani: Satchurated","2012-04-15",1.739
"杀生","2012-04-28",2.419
"फरारी की सवारी","2012-06-15",2.333
"Шпион","2012-04-05",1.349
"Over Kanten","2012-05-03",1.701
"Drunk in Public","2012-06-27",1.559
"Under African Skies","2012-05-11",2.685
"A Thousand Kisses Deep","2012-06-15",1.909
"Hello Herman","2012-06-05",2.279
"Ghoul","2012-04-13",2.27
"Jim Norton: Please Be Offended","2012-06-30",2.266
"Eddie: The Sleepwalking Cannibal","2012-04-22",2.961
"The Revisionaries","2012-04-21",2.709
"Operation Cupcake","2012-06-16",2.28
"Adventures in the Sin Bin","2012-06-08",2.641
"മല്ലൂ സിംഗ്","2012-05-04",2.271
"Aquel no era yo","2012-04-24",2.35
"Das Hochzeitsvideo","2012-05-10",2.186
"El mundo es nuestro","2012-06-22",2.295
"சகுனி","2012-06-22",1.256
"1313: UFO Invasion","2012-04-03",1.645
"ഉസ്‌താദ്‌ Hotel","2012-06-29",2.489
"Cell Count","2012-05-20",2.464
"When the Cobra Strikes","2012-05-22",2.433
"Overnight","2012-04-19",3.245
"Paul F. Tompkins: Laboring Under Delusions","2012-04-24",2.825
"은교","2012-04-25",3.08
"Blind Turn","2012-04-24",2.856
"Silent Youth","2012-05-19",1.651
"Firelight","2012-04-22",1.767
"Margarita","2012-04-01",2.274
"கலகலப்பு","2012-05-11",2.204
"僕等がいた 後篇","2012-04-21",1.495
"All in Good Time","2012-05-11",2.026
"Magic Camp","2012-04-28",1.97
"Superfish Bluefin Tuna","2012-06-14",0.744
"骨壺","2012-05-26",1.429
"Burden of Evil","2012-04-22",3.467
"Big Bugs 3D","2012-06-27",1.674
"Adventures Into the Woods: A Sexy Musical","2012-06-02",1.536
"PLURALITY","2012-05-31",1.868
"Million Dollar Crocodile","2012-06-08",1.625
"Mad Buddies","2012-06-22",1.572
"41","2012-06-12",1.609
"The Dark Side of Love","2012-05-18",2.943
"Deadpool: A Typical Tuesday","2012-06-11",2.491
"Wedding Day","2012-06-15",1.259
"PostHuman","2012-04-13",1.734
"Neil Young Journeys","2012-06-29",1.824
"Envelope","2012-05-28",3.399
"Hatfields and Mccoys:  Bad Blood","2012-06-05",1.559
"Kauwboy","2012-04-18",2.26
"Only the Young","2012-05-01",1.043
"Кококо","2012-06-14",1.909
"We the Party","2012-04-06",2.115
"Collapse","2012-04-14",1.764
"レンタネコ","2012-05-12",1.525
"Dead Man's Burden","2012-06-15",1.819
"Emmanuelle Through Time: Emmanuelle's Sexy Bite","2012-06-02",2.067
"Truth In 24 II: Every Second Counts","2012-05-22",2.209
"Crisis Point","2012-06-03",2.354
"朝まで授業chu!","2012-06-23",1.299
"Alien Origin","2012-06-12",2.68
"Jo Koy: Lights Out","2012-04-01",3.173
"Белый тигр","2012-05-03",1.948
"Operazione vacanze","2012-05-23",2.169
"黃金大劫案","2012-04-23",1.034
"Mamitas","2012-04-27",2.506
"P.O.E. : Project of Evil","2012-05-14",2.188
"Bobcat Goldthwait: You Don't Look the Same Either","2012-04-03",2.421
"Poe","2012-05-08",2.379
"The Secret Number","2012-06-15",1.847
"तेज़","2012-04-27",1.866
"Wrong Cops: Chapter 1","2012-05-24",1.544
"Sushi: The Global Catch","2012-06-07",1.969
"Ruben's Place","2012-06-28",1.449
"Oru Kal Oru Kannadi","2012-04-12",1.992
"Out of Time","2012-06-01",2.19
"Fetish Dolls Die Laughing","2012-04-24",2.119
"Divination","2012-06-13",2.114
"Aux yeux de tous","2012-04-04",1.508
"Tiger Eyes","2012-04-04",2.722
"Kara","2012-05-08",1.957
"Unwind","2012-04-22",1.568
"We The Tiny House People","2012-05-31",1.669
"En fuera de juego","2012-06-01",1.265
"Brother White","2012-04-15",2.711
"The Perfect Human Diet","2012-05-22",1.908
"The Sigil","2012-05-17",1.613
"Outside Bet","2012-04-27",2.169
"Phineas and Ferb: Summer Belongs to You","2012-05-24",2.072
"Kimmy Dora and the Temple of Kiyeme","2012-06-13",1.4
"Emmanuelle Through Time: Rod Steele 0014 & Naked Agent 0069","2012-06-02",1.592
"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie","2012-05-25",1.706
"Falling Uphill","2012-04-30",1.355
"क्या सुपर कूल हैं हम","2012-06-05",1.822
"Note to Self","2012-06-20",1.673
"Diamond Flash","2012-06-26",0.922
"Tent City, U.S.A","2012-04-05",1.328
"The Lies We Tell But the Secrets We Keep (Part 2)","2012-06-25",1.671
"Hanni & Nanni 2","2012-05-15",1.132
"Hiding","2012-06-26",2.004
"Saving the Titanic","2012-04-15",1.074
"Journal de France","2012-05-22",1.239
"Teens Like Phil","2012-05-08",1.867
"Dark Watchers: The Women in Black","2012-04-01",1.83
"Barrymore","2012-05-25",1.615
"The Dealer Plate","2012-04-16",1.307
"Crocodile in the Yangtze","2012-04-12",1.032
"Future My Love","2012-06-21",2.031
"Небесный суд","2012-05-31",2.017
"Such Great Heights","2012-06-12",0.967
"Miss Lovely","2012-05-24",1.282
"Nesting","2012-05-11",2.12
"When Death Calls","2012-04-28",1.225
"La Cerise sur le Gâteau","2012-04-13",1.18
"Ghosts with Shit Jobs","2012-05-07",0.972
"Jamel et Ses Amis Au Marrakech Du Rire","2012-06-30",1.209
"The Message","2012-04-26",1.475
"Busty Housewives of Beverly Hills","2012-05-15",1.743
"차형사","2012-05-30",1.981
"तेरी मेरी कहानी","2012-06-22",1.242
"22 ഫീമെയിൽ കോട്ടയം","2012-04-13",2.367
"Uchû senkan Yamato 2199","2012-04-07",1.034
"Beaconsfield","2012-04-22",0.941
"La Clinique de l'amour!","2012-06-27",1.199
"House On The Hill","2012-05-11",1.886
"Legend of Hell","2012-05-18",2.182
"Not Waving but Drowning","2012-06-06",1.434
"Missed Connections","2012-04-19",0.684
"The Fourth Dimension","2012-06-27",1.993
"Torn","2012-04-09",0.652
"غش الزوجية","2012-06-06",1.123
"Five Hours South","2012-04-17",1.657
"Nate & Margaret","2012-06-08",1.527
"Fist of Jesus","2012-06-05",2.677
"รักฉันอย่าคิดถึงฉัน","2012-05-31",1.289
"Zombie eXs","2012-04-01",1.315
"Boy Pick Up: The Movie","2012-06-06",1.19
"第一次","2012-06-08",1.373
"미쓰GO","2012-06-20",1.4
"97% Owned","2012-05-01",1.193
"Poker Face","2012-05-02",1.921
"Colosio: El Asesinato","2012-06-08",1.11
"追凶","2012-05-10",1.865
"రచ్చ","2012-04-05",0.986
"Maria di Nazaret","2012-04-01",3.22
"Hit So Hard","2012-04-20",1.767
"Tiger Boy","2012-06-16",2.119
"Julius Caesar","2012-06-24",1.697
"Sea, no sex & sun","2012-05-09",0.784
"Zombie Dawn","2012-04-20",1.441
"Unraveled","2012-04-13",1.675
"The Silent Thief","2012-04-15",1.374
"வழக்கு எண் 18/9","2012-05-04",1.533
"Inocente","2012-06-15",1.622
"Android Insurrection","2012-06-21",2.091
"影子愛人","2012-05-11",2.056
"Suckablood","2012-06-16",2.013
"Miel de naranjas","2012-05-18",1.551
"잠 못 드는 밤","2012-04-29",0.84
"Nazi Titanic","2012-04-14",1.223
"Him Indoors","2012-05-30",1.343
"Mabo","2012-06-10",0.747
"Virgin Alexander","2012-06-22",1.729
"虹色ほたる 〜永遠の夏休み〜","2012-05-19",1.794
"Punk Britannia at the BBC","2012-06-08",1.799
"The Guest House","2012-06-18",3.098
"World's Scariest Drug: The Devil's Breath","2012-05-11",0.879
"Febre do Rato","2012-06-22",1.691
"La senda","2012-06-15",1.8
"Not That Funny","2012-04-12",1.565
"Rinjô","2012-06-30",1.174
"All Ages: The Boston Hardcore Film","2012-04-27",1.547
"The Captured Bird","2012-05-16",1.637
"Sağ Salim","2012-05-18",2.077
"Spirit of a Denture","2012-05-11",1.275
"Dangerous Ishhq","2012-05-11",2.631
"Skull Forest","2012-06-09",1.629
"American Maniacs","2012-04-24",1.46
"D'Agostino","2012-05-18",1.517
"Elephant Sighs","2012-06-12",1.304
"Nullification: The Rightful Remedy","2012-06-15",0.975
"Jail Caesar","2012-06-28",1.217
"VGHS: The Movie","2012-05-11",1.474
"From This Day Forward","2012-05-12",1.509
"One Nation Under Dog:  Stories of Fear, Loss and Betrayal","2012-06-18",1.081
"Last Dance","2012-06-30",0.779
"Adhinayakudu","2012-06-01",0.966
"Jamel et ses Amis au Marrakech du Rire 2012","2012-06-10",1.68
"Piedra, Papel o Tijera","2012-06-22",2.232
"Roadside Massacre","2012-05-01",1.816
"Snackbar","2012-04-05",1.4
"Buzkashi Boys","2012-06-30",1.489
"Yardbird","2012-05-16",1.52
"Sweet Home Alabama: The Southern Rock Saga","2012-04-13",0.893
"Zu schön um wahr zu sein","2012-06-06",0.6
"Hate Story","2012-04-20",1.999
"ఓనమాలు","2012-06-27",0.6
"Titanic: The Aftermath","2012-04-01",1.209
"Healed by Grace","2012-04-20",1.759
"Hummingbirds: Jewelled Messengers","2012-06-25",0.997
"LCD Soundsystem: The Long Goodbye","2012-04-02",2.012
"Im Banne der Rouladenkönigin","2012-04-13",0.6
"Ambrosia","2012-05-30",0.605
"The Collector","2012-06-07",1.273
"Do You Like to Read?","2012-06-08",1.318
"C'mon Man","2012-06-26",1.795
"ACM Presents Lionel Richie and Friends in Concert","2012-04-13",1.041
"Workers - Pronti a tutto","2012-05-11",1.648
"Do No Harm","2012-04-01",1.321
"I più grandi di tutti","2012-04-04",0.881
"Shabbat Dinner","2012-06-16",1.36
"Wirtualna Wojna","2012-05-22",1.137
"Fascination Coral Reef: Mysterious Worlds Underwater","2012-05-04",1.478
"À moi seule","2012-04-04",1.461
"Margaret Thatcher: The Iron Lady","2012-04-10",1.601
"Department","2012-05-18",1.672
"Top Priority: The Terror Within","2012-06-15",1.509
"Arjun: The Warrior Prince","2012-05-24",1.185
"Blue Briefs","2012-06-06",1.665
"Ponce de León","2012-05-29",1.577
"A Running Jump","2012-06-24",2.081
"อันธพาล","2012-06-16",0.715
"Foo Fighters: Live at Lollapalooza Brasil","2012-04-07",0.643
"Dzień Kobiet","2012-05-08",0.899
"സ്പിരിറ്റ്","2012-06-14",2.806
"Nancy, Please","2012-04-20",1.145
"Ninja Shadow Warriors","2012-05-12",1.172
"Satsujin Douga Site 2","2012-04-21",1.276
"アイアンガール","2012-06-21",1.61
"The Wish Fish","2012-04-27",1.142
"セカンドバージン","2012-06-04",1.1
"Gimme the Power","2012-06-01",1.562
"Служу Советскому Союзу!","2012-06-06",0.6
"Quand je serai petit","2012-06-13",1.544
"Serena","2012-05-22",1.035
"Chitrangada: The Crowning Wish","2012-05-24",1.271
"Louie Anderson: Big Baby Boomer","2012-04-01",1.368
"Model Minority","2012-05-11",0.961
"Kovasikajuttu","2012-05-04",1.101
"Ni pies ni cabeza","2012-04-25",0.645
"Claycat's The Thing","2012-04-12",1.035
"A Passion for the Vine","2012-04-10",0.975
"Ordinary People","2012-04-05",0.712
"The Adored","2012-04-14",1.966
"Summer Song","2012-04-01",1.723
"Code 207","2012-06-05",1.045
"Town Of Runners","2012-04-20",0.85
"映画 ホタルノヒカリ","2012-06-09",2.14
"Caesar and Otto's Deadly Xmas","2012-06-30",1.053
"No redemption with... Don Mitraglia","2012-06-05",0.6
"Zlo","2012-04-12",2.032
"Alan Partridge: Welcome to the Places of My Life","2012-06-25",2.346
"The Most Fun You Can Have Dying","2012-04-25",0.743
"Jannat 2","2012-05-04",0.969
"കോബ്ര","2012-04-12",1.12
"From the Sea to the Land Beyond","2012-06-12",1.852
"Brammetje Baas","2012-06-25",1.259
"Empress Vampire","2012-04-27",2.279
"Journey to Planet X","2012-04-20",1.207
"The Perfect Wedding","2012-04-22",1.879
"Deutschland von Oben - Der Kinofilm","2012-06-05",1.374
"TRANS","2012-04-30",1.294
"ഡയമണ്ട് നെക്‌ലെയ്സ്","2012-05-04",1.469
"I Heart Shakey","2012-06-29",1.176
"The Stray","2012-05-05",0.962
"Celluloid Man","2012-06-26",1.085
"I want to run - Das härteste Rennen der Welt","2012-05-23",0.67
"Venäjän vapain mies","2012-05-11",1.209
"Milchgeld - Ein Kluftingerkrimi","2012-04-26",0.6
"Demo Dummies","2012-06-15",1.176
"Ausgerechnet Sibirien","2012-05-10",1.604
".hack//Versus タナトスレポート","2012-06-28",1.22
"미확인 동영상 : 절대클릭금지","2012-05-30",3.013
"Just the Vampire Hunter","2012-05-05",1.222
"The Four","2012-06-16",1.558
"The Last Projectionist","2012-06-22",1.186
"Paura","2012-06-13",1.018
"Lionel Messi World's Greatest Player","2012-04-11",1.466
"Nightwish: Making of Imaginaerum","2012-04-13",0.6
"간기남","2012-04-11",1.88
"Zombie Hamlet","2012-04-14",1.283
"Easton's Article","2012-06-09",2.02
"El último Elvis","2012-04-25",1.251
"Because I Love You","2012-05-11",1.299
"മായാമോഹിനി","2012-04-07",2.047
"Babygirl","2012-04-12",1.098
"Disney Dreams","2012-06-01",1.221
"A Slasher House","2012-04-29",2.535
"Paolo Borsellino - I 57 giorni","2012-05-22",1.124
"ഹീറോ","2012-05-25",0.805
"Asad","2012-04-12",1.333
"Urban Outlaw","2012-06-19",0.6
"Life Just Is","2012-06-23",0.709
"Rotgut","2012-06-01",1.262
"Narcizas","2012-05-10",0.683
"Metallica: Rock AM Ring 2012","2012-06-02",0.683
"American Addict","2012-05-18",1.153
"醉後一夜","2012-06-01",1.687
"Earth Songs","2012-05-22",0.637
"Liebe, Babys und ein Neuanfang","2012-04-22",0.829
"Semisweet: Life in Chocolate","2012-06-06",1.029
"Liebe, Babys und gestohlenes Glück","2012-05-13",0.6
"두 번의 결혼식과 한 번의 장례식","2012-06-21",1.895
"Jiwa Taiko","2012-06-14",1.548
"Вышэй за неба","2012-06-08",0.6
"La règle de trois","2012-06-08",0.615
"Einer wie Bruno","2012-04-12",0.67
"S#x Acts","2012-06-06",0.739
"Afrika ruft nach dir","2012-05-30",0.6
"¿Alguien ha visto a Lupita?","2012-05-10",0.735
"Arj Barker: Joy Harvest","2012-05-02",0.6
"Arsenal: Season Review 2011-2012","2012-06-25",1.186
"Звёздный ворс","2012-06-28",0.6
"Kuma","2012-04-27",0.749
"浮城","2012-05-18",1.079
"Canepazzo","2012-04-16",0.71
"Lolo","2012-06-16",0.885
"W sypialni","2012-05-07",1.323
"Tram","2012-05-23",0.771
"Those City Girls (Koyekti Meyer Golpo)","2012-06-01",0.749
"Maledimiele","2012-04-19",2.533
"Dammu","2012-04-27",0.81
