"name","release","popularity"
"Belle","2014-05-01",8.898
"The Little Death","2014-06-13",6.983
"Flight 7500","2014-05-16",8.984
"Cold in July","2014-05-23",8.207
"Bad Ass 2: Bad Asses","2014-04-08",8.139
"The Rewrite","2014-06-15",7.503
"Terry the Tomboy","2014-06-21",5.263
"Palo Alto","2014-05-09",8.147
"A Haunted House 2","2014-04-17",9.606
"Million Dollar Arm","2014-05-09",7.099
"Obvious Child","2014-06-06",7.217
"The Normal Heart","2014-05-25",8.544
"Heaven is for Real","2014-04-16",9.345
"Joe","2014-04-11",10.17
"Perfect Sisters","2014-04-08",7.054
"Petals on the Wind","2014-05-26",7.475
"The Good Lie","2014-06-27",6.965
"Deux jours, une nuit","2014-05-21",10.616
"Hellion","2014-06-13",5.116
"Just Before I Go","2014-04-24",6.681
"Earth to Echo","2014-06-14",6.977
"They Came Together","2014-06-27",8.04
"The Angriest Man in Brooklyn","2014-05-23",8.19
"Night Moves","2014-04-23",6.411
"In Your Eyes","2014-04-20",6.873
"An Honest Liar","2014-04-18",8.34
"攻殻機動隊ARISE border: 3 Ghost Tears","2014-06-28",5.241
"Happy Christmas","2014-06-26",6.487
"Think Like a Man Too","2014-06-20",9.227
"Swelter","2014-04-20",5.513
"Babysitting","2014-04-16",7.563
"우는 남자","2014-06-04",7.026
"Kite","2014-06-13",7.661
"5 to 7","2014-04-19",6.945
"Avis de mistral","2014-04-02",5.392
"God's Pocket","2014-05-09",5.921
"Ask Me Anything","2014-04-19",6.775
"Young Ones","2014-06-28",8.024
"In the Blood","2014-04-04",5.77
"Jackass Presents: Bad Grandpa .5","2014-06-03",6.926
"La crème de la crème","2014-04-02",5.366
"Les Yeux jaunes des crocodiles","2014-04-09",5.36
"Barbecue","2014-04-30",4.839
"Pas son genre","2014-04-30",5.398
"Perdona si te llamo amor","2014-06-20",11.427
"Fed Up","2014-05-09",9.145
"Boulevard","2014-04-20",6.498
"Un matrimonio da favola","2014-04-10",6.153
"Ti ricordi di me?","2014-04-03",5.365
"Grace of Monaco","2014-05-14",6.841
"Sous les jupes des filles","2014-06-04",5.684
"Walking on Sunshine","2014-06-19",5.918
"Alien Abduction","2014-04-04",8.509
"Decoding Annie Parker","2014-05-02",5.138
"Afflicted","2014-04-04",7.28
"Bande de filles","2014-06-27",4.027
"Blood Lake: Attack of the Killer Lampreys","2014-05-25",5.279
"Child of God","2014-04-28",5.541
"Une rencontre","2014-04-23",6.805
"Stage Fright","2014-04-03",5.656
"Time Lapse","2014-05-24",9.89
"Sleeping Beauty","2014-05-13",6.485
"Squatters","2014-05-14",5.009
"From the Dark","2014-04-14",4.467
"龙之谷：破晓奇兵","2014-05-20",4.777
"聖闘士星矢 LEGEND of SANCTUARY","2014-06-21",5.457
"Kış Uykusu","2014-06-13",9.337
"Postman Pat: The Movie","2014-05-23",4.898
"Something Wicked","2014-04-04",3.393
"WolfCop","2014-06-06",6.649
"Creep","2014-06-23",8.133
"표적","2014-04-30",4.409
"Jinn","2014-04-04",5.054
"Jimmy's Hall","2014-05-30",6.613
"Flying Home","2014-04-02",5.467
"In My Dreams","2014-04-20",6.849
"Elle l'adore","2014-06-18",4.364
"Bad Johnson","2014-05-02",5.549
"L'Ex de ma Vie","2014-06-25",4.968
"The Last Straight Man","2014-05-06",5.147
"Sexy Warriors","2014-04-22",4.655
"The Trip to Italy","2014-04-24",5.72
"A Fighting Man","2014-04-24",4.163
"Appleseed Alpha","2014-05-28",4.204
"Glen Campbell: I'll Be Me","2014-04-24",5.386
"Delirium","2014-06-20",5.364
"Heavenly Sword","2014-06-30",4.326
"Every Secret Thing","2014-04-20",6.498
"Lucky in Love","2014-04-05",3.924
"Ribbit","2014-06-21",3.191
"Ek Villain","2014-06-27",5.337
"Electric Slide","2014-04-22",4.716
"归来","2014-05-16",4.308
"Korengal","2014-05-30",5.159
"Stereo","2014-05-15",4.312
"The Present","2014-04-22",5.644
"Bermuda Tentacles","2014-04-04",4.436
"クローズ EXPLODE","2014-04-12",4.717
"Os Homens São de Marte... E é pra Lá que Eu Vou!","2014-05-02",5.319
"Welcome to New York","2014-05-22",4.95
"L♥DK","2014-04-12",5.738
"Lovesick","2014-04-24",5.634
"Le Règne de la beauté","2014-05-15",3.18
"Bird People","2014-06-04",4.509
"Indigenous","2014-04-20",5.125
"2つ目の窓","2014-06-01",3.379
"22 минуты","2014-05-08",4.928
"Mall","2014-06-18",4.133
"名探偵コナン 異次元の狙撃手","2014-04-19",5.36
"最近、妹のようすがちょっとおかしいんだが","2014-05-17",5.914
"Poseidon Rex","2014-04-18",4.894
"The Well","2014-06-12",5.396
"The Hooligan Factory","2014-06-13",2.623
"Fehér Isten","2014-06-12",5.985
"白日焰火","2014-06-11",5.714
"Animal","2014-06-17",4.84
"젊은 엄마 2","2014-05-29",9.17
"The Radiator Springs 500½","2014-05-20",5.22
"10 Rules for Sleeping Around","2014-04-04",6.124
"Z 風暴","2014-06-19",2.857
"Night Will Fall","2014-06-07",5.431
"4 Minute Mile","2014-06-05",4.88
"Tapped Out","2014-05-27",4.332
"Lucia de B.","2014-04-03",1.894
"たまこラブストーリー","2014-04-26",3.591
"끝까지 간다","2014-05-29",7.199
"Hungerford","2014-05-03",5.267
"Dans la cour","2014-05-02",3.239
"Lullaby","2014-06-13",4.519
"Ping Pong Summer","2014-06-06",3.29
"Not Safe for Work","2014-05-09",4.284
"Road to Paloma","2014-04-12",4.851
"Unknown Caller","2014-06-10",3.426
"Joy Ride 3","2014-06-03",4.185
"Dakota's Summer","2014-04-17",3.233
"Mrs. Brown's Boys D'Movie","2014-06-27",3.372
"The Maid","2014-04-12",6.237
"10.000 KM","2014-05-16",4.2
"The Sheik","2014-04-26",3.736
"Libre et assoupi","2014-05-07",5.108
"LUPIN THE IIIRD  次元大介の墓標","2014-06-21",5.806
"Amour sur place ou à emporter","2014-05-28",4.726
"La liste de mes envies","2014-05-18",4.954
"Queen & Country","2014-05-20",6.709
"Super Duper Alice Cooper","2014-04-17",3.894
"Age of Tomorrow","2014-06-10",4.541
"Le meraviglie","2014-05-22",3.775
"Outlaw Prophet: Warren Jeffs","2014-06-28",4.123
"The Hornet's Nest","2014-05-09",4.528
"मैं तेरा हीरो","2014-04-04",4.097
"Next Goal Wins","2014-04-25",4.007
"Starving in Suburbia","2014-04-26",4.162
"Batman: Strange Days","2014-04-09",4.292
"Gett","2014-06-25",4.983
"Hide and Seek","2014-06-20",4.156
"Island of Lemurs: Madagascar","2014-04-03",3.642
"52 Tuesdays","2014-05-01",3.21
"Walking with the Enemy","2014-04-25",3.027
"Where Hope Grows","2014-04-06",3.987
"Mr. Dynamite - The Rise of James Brown","2014-04-27",4.172
"Iverson","2014-04-27",3.503
"Ballet 422","2014-04-19",4.769
"Piranha Sharks","2014-05-08",4.276
"인간중독","2014-05-14",5.905
"Nas: Time Is Illmatic","2014-04-04",5.704
"Chrysalis","2014-04-24",2.828
"Love Me","2014-04-06",2.165
"역린","2014-04-30",3.496
"My Trip Back to the Dark Side","2014-05-14",2.836
"Dead Sea","2014-04-15",4.499
"呪怨－終わりの始まり－","2014-06-28",2.341
"Supremacy","2014-06-12",4.137
"Jim Gaffigan: Obsessed","2014-04-27",3.75
"The Galapagos Affair: Satan Came to Eden","2014-04-03",3.389
"United Passions","2014-06-19",2.692
"Amira & Sam","2014-05-30",4.254
"Trailer Park Boys - Live in F**kin' Dublin","2014-05-01",3.748
"Hyena","2014-06-18",4.741
"Deep in the Darkness","2014-04-29",3.619
"Bombshell Bloodbath","2014-05-09",2.378
"The Color of Rain","2014-05-31",3.867
"Wild in Blue","2014-05-05",2.724
"Kidnapped for Christ","2014-04-09",4.322
"No God, No Master","2014-04-11",2.638
"This American Life: Live at BAM","2014-06-20",2.978
"Scooby-Doo! Ghastly Goals","2014-05-13",3.727
"Murder of a Cat","2014-04-24",3.745
"The King of Arcades","2014-06-17",5.109
"L'homme qu'on aimait trop","2014-05-21",3.642
"2047 - Sights of Death","2014-06-13",3.701
"Inner Demons","2014-06-13",4.309
"Honour","2014-04-04",3.668
"하이힐","2014-06-01",2.644
"The Guvnors","2014-06-24",4.682
"Da Sweet Blood of Jesus","2014-06-22",3.381
"Persecuted","2014-05-09",3.462
"Når dyrene drømmer","2014-06-12",2.198
"Balls Out","2014-04-19",3.333
"That Burning Feeling","2014-05-02",3.541
"Yo Soy la Felicidad de Este Mundo","2014-05-04",3.357
"The Retrieval","2014-04-02",3.925
"Seve","2014-06-27",2.077
"Baby Bootcamp","2014-05-09",4.24
"I Am Steve McQueen","2014-06-24",4.613
"Hidden Colors 3: The Rules of Racism","2014-06-26",3.065
"Robot Chicken DC Comics Special II: Villains in Paradise","2014-04-06",2.966
"Кухня в Париже","2014-05-01",3.231
"In Security","2014-04-28",4.409
"WOOD JOB! 神去なあなあ日常","2014-05-10",2.695
"Asian School Girls","2014-04-15",2.901
"Meet Me There","2014-04-04",4.221
"Chasing Ghosts","2014-04-06",3.15
"도희야","2014-05-22",3.22
"Loitering with Intent","2014-04-18",2.647
"The Dark Place","2014-06-14",3.053
"Authors Anonymous","2014-04-18",4.419
"Dorchester's Revenge: The Return of Crinoline Head","2014-05-28",3.549
"Match","2014-04-18",4.629
"April Rain","2014-06-04",3.699
"X/Y","2014-04-19",3.542
"The Secret Sex Life of a Single Mom","2014-05-31",4.261
"Snakehead Swamp","2014-06-28",5.016
"Neverlake","2014-04-25",2.592
"Tom Holland's Twisted Tales","2014-04-01",2.405
"Stop at Nothing: The Lance Armstrong Story","2014-05-27",3.103
"1971","2014-04-18",3.081
"Zeit der Kannibalen","2014-05-22",2.31
"Point and Shoot","2014-04-19",2.086
"Asmodexia","2014-04-19",2.333
"LA Apocalypse","2014-06-20",3.489
"Trailer Park Boys: Don't Legalize It","2014-04-18",3.992
"Cocaine Cowboys: Reloaded","2014-04-08",3.985
"We Are Many","2014-06-08",3.491
"Apartment Troubles","2014-06-15",2.937
"Top Dog","2014-05-26",3.803
"Billy Crystal: 700 Sundays","2014-04-19",2.999
"The Search for General Tso","2014-04-20",3.846
"Batman Beyond","2014-04-19",2.66
"David Beckham: Into the Unknown","2014-06-09",2.728
"Whitney Cummings: I Love You","2014-06-23",2.347
"Holiday","2014-06-06",5.153
"Ghost of Goodnight Lane","2014-06-10",3.133
"May in the Summer","2014-05-07",3.338
"Camp Dread","2014-04-15",4.122
"The Coed and the Zombie Stoner","2014-04-18",4.223
"Mischief Night","2014-05-20",2.878
"Demon Legacy","2014-05-23",3.721
"Agent F.O.X.","2014-06-01",4.298
"Small Time","2014-04-18",2.781
"The Other One: The Long, Strange Trip of Bob Weir","2014-04-20",3.395
"La chambre bleue","2014-05-16",3.739
"방황하는 칼날","2014-04-10",3.333
"A Fine Step","2014-04-16",2.452
"A Little Game","2014-04-26",2.934
"The Case Against 8","2014-06-06",3.359
"Alléluia","2014-05-14",2.923
"Black Rose","2014-04-17",2.077
"Jason Nash Is Married","2014-06-24",2.756
"A Daughter's Nightmare","2014-05-03",3.415
"Advanced Style","2014-05-09",3.097
"Death Clique","2014-04-12",3.009
"Blood Widow","2014-06-03",2.76
"Incompresa","2014-06-05",1.562
"Way of the Wicked","2014-05-20",2.753
"Don Peyote","2014-05-01",3.196
"Lego Star Wars: The Yoda Chronicles: Episode IV: Escape From The Jedi Temple","2014-05-04",2.063
"All This Mayhem","2014-06-05",4.098
"Efes Beyahasei Enosh","2014-06-26",2.437
"The 50 Year Argument","2014-06-29",2.859
"Das Attentat - Sarajevo 1914","2014-04-23",3.008
"Trophy Heads","2014-06-04",3.559
"Un fidanzato per mia moglie","2014-04-30",4.567
"Tiny Giants 3D","2014-05-24",3.154
"My Sweet Pepper Land","2014-04-09",2.937
"Hillsborough","2014-04-15",2.513
"The Visitant","2014-04-15",2.597
"Animals","2014-05-15",3.643
"The Bunnyman Massacre","2014-04-18",3.013
"ബാംഗ്ലൂർ ഡെയ്സ്","2014-05-30",2.649
"Beyond","2014-04-25",2.864
"Keeping Rosy","2014-06-08",1.727
"催眠大师","2014-04-29",3.238
"The Last Light","2014-06-01",3.798
"24 jours","2014-04-30",2.637
"Looking for Mr. Right","2014-06-07",2.964
"Carmina y amén.","2014-04-30",2.791
"Just Eat It: A Food Waste Story","2014-04-27",3.584
"The Cabining","2014-05-03",2.026
"Ti sposo ma non troppo","2014-04-20",2.221
"한공주","2014-04-17",1.81
"Heaven Adores You","2014-05-14",2.642
"The Mentor","2014-06-16",2.877
"Kumu Hina","2014-06-22",1.855
"Ivory Tower","2014-06-13",3.258
"Death Do Us Part","2014-04-15",3.272
"Praia do Futuro","2014-05-01",1.906
"Under the Electric Sky","2014-05-29",2.646
"Tracy Morgan: Bona Fide","2014-04-13",3.034
"Rumors of Wars","2014-05-02",1.862
"Attacking the Devil: Harold Evans and the Last Nazi War Crime","2014-06-09",2.938
"96 heures","2014-04-23",2.85
"Nfinity Champions League Cheerleading Event","2014-04-10",1.79
"The Formula","2014-04-15",3.203
"Such Good People","2014-05-09",3.087
"Sophia Grace & Rosie's Royal Adventure","2014-05-20",2.993
"112 Weddings","2014-06-13",3.035
"Irre sind männlich","2014-04-24",1.837
"Call Girl of Cthulhu","2014-05-08",3.34
"Crazy Bitches","2014-06-26",3.563
"Buttwhistle","2014-04-25",2.305
"Seven Lucky Gods","2014-04-04",1.878
"Committed","2014-04-06",1.858
"Road","2014-06-11",3.881
"The Big Ask","2014-05-30",2.894
"Майдан","2014-05-21",2.29
"La Bare","2014-06-27",2.046
"El Incidente","2014-05-17",2.503
"Love Finds You In Sugarcreek","2014-06-01",3.258
"The Living","2014-06-26",2.717
"Elon Gold: Chosen and Taken","2014-04-15",2.11
"私の男","2014-06-14",2.356
"A Day Late and a Dollar Short","2014-04-19",2.298
"Mad As Hell","2014-04-29",2.581
"Skoryy 'Moskva-Rossiya'","2014-04-17",2.059
"The Newburgh Sting","2014-04-20",2.331
"Cristiano Ronaldo: World at His Feet","2014-06-01",2.691
"황제를 위하여","2014-06-11",2.024
"Johnny Express","2014-05-08",1.637
"Burt's Buzz","2014-06-06",3.037
"Salaud, on t'aime","2014-04-02",1.51
"Jack Irish: Dead Point","2014-04-13",1.947
"Full English Breakfast","2014-04-07",2.11
"Snow in Paradise","2014-05-21",1.672
"花と蛇 ZERO","2014-05-17",2.345
"The Hitch","2014-05-10",2.052
"Beautiful Noise","2014-05-17",1.699
"D.L. Hughley: Clear","2014-04-01",2.854
"Dangerous Mind of a Hooligan","2014-05-19",2.891
"Gabriel","2014-04-17",2.33
"竊聽風雲 3","2014-05-30",3.865
"My Mother's Future Husband","2014-05-11",1.958
"666: Devilish Charm","2014-05-01",1.974
"When Sparks Fly","2014-06-28",2.979
"Hackney's Finest","2014-06-14",2.066
"Bad Boys","2014-04-17",1.627
"Leading Lady","2014-06-07",1.62
"Punjab 1984","2014-06-27",1.961
"Fascinating India 3D","2014-05-15",2.005
"İtirazım Var","2014-04-18",3.966
"クレヨンしんちゃん ガチンコ!逆襲のロボとーちゃん","2014-04-19",1.781
"城市游戏","2014-05-16",1.497
"Taller Capuchoc","2014-06-19",1.448
"Velociraptor","2014-06-07",1.802
"Return to Zero","2014-05-17",3.04
"Team Hot Wheels: The Origin of Awesome!","2014-06-07",3.489
"魔警","2014-04-16",3.927
"Historia de un oso","2014-05-08",2.837
"Betrayed","2014-05-10",2.874
"We Could Be King","2014-04-23",2.387
"Camp Blood First Slaughter","2014-05-20",2.752
"Benny & Jolene","2014-06-06",2.628
"The Good Sister","2014-05-10",2.444
"どうしても触れたくない","2014-05-31",2.811
"Chicks Dig Gay Guys","2014-06-11",2.014
"Echo Park","2014-06-14",2.113
"Rebound","2014-06-23",2.294
"Stomping Ground","2014-06-08",1.888
"Più buio di mezzanotte","2014-05-15",2.153
"Wax","2014-05-30",2.075
"Haganenet","2014-04-19",2.261
"Beaster Day: Here Comes Peter Cottonhell","2014-04-01",1.78
"There's a Man in the Woods","2014-04-21",2.136
"Hazard Jack","2014-05-13",3.077
"Não Pare na Pista - A Melhor História de Paulo Coelho","2014-06-23",1.698
"A Bit of Bad Luck","2014-04-17",2.325
"Au fil d'Ariane","2014-06-18",1.349
"Flutter","2014-04-04",2.175
"Filmistaan","2014-06-06",2.128
"The Life and Mind of Mark DeFriest","2014-04-30",2.206
"మనం","2014-05-23",1.983
"Don Rickles: One Night Only","2014-05-18",1.546
"Healing","2014-04-03",1.889
"Die schwarzen Brüder","2014-04-17",2.009
"Foodies","2014-05-23",2.225
"Tarr Béla: I Used to Be a Filmmaker","2014-04-15",0.997
"Drone","2014-04-10",3.278
"தெனாலிராமன்","2014-04-18",1.4
"Beyoncé: X10 - The Mrs. Carter Show World Tour","2014-06-29",2.936
"My Dad's a Soccer Mom","2014-06-21",1.783
"Nat King Cole: Afraid of the Dark","2014-05-13",2.064
"Morning Star","2014-04-14",2.278
"Tristesse Club","2014-06-04",2.439
"Back on Board: Greg Louganis","2014-06-25",1.91
"Steve Byrne: Champion","2014-05-01",2.104
"Cruel & Unusual","2014-04-05",1.746
"Por un puñado de besos","2014-05-16",1.889
"மான் கராத்தே","2014-04-04",1.827
"Knock 'em Dead","2014-06-01",2.851
"Code Black","2014-06-20",2.267
"Lafang","2014-06-11",1.751
"Саранча","2014-06-25",2.162
"In The House of Flies","2014-05-19",1.878
"Another","2014-05-17",2.56
"Glass Chin","2014-04-19",2.989
"Emoticon","2014-05-30",1.749
"Muita Calma Nessa Hora 2","2014-04-04",2.509
"The Nostalgist","2014-06-19",1.513
"Copa de Elite","2014-04-18",1.926
"Future Justice","2014-05-18",2.68
"Apple Mortgage Cake","2014-05-16",1.932
"Gaming in Color","2014-04-23",1.479
"Getúlio","2014-05-01",2.306
"Cyber-Seniors","2014-05-01",2.237
"We Are Monster","2014-06-20",1.696
"P-51 Dragon Fighter","2014-06-17",3.247
"The Discoverers","2014-05-16",1.431
"Grace","2014-04-18",2.244
"Violetta: La emoción del concierto","2014-05-09",1.494
"A Dangerous Game","2014-05-01",1.909
"யாமிருக்க பயமே","2014-05-09",1.656
"As Dreamers Do","2014-05-02",2.031
"റിംഗ് മാസ്റ്റര്‍","2014-04-11",1.654
"#Selfie","2014-05-09",2.223
"Mom's Day Away","2014-05-11",2.201
"Dave Attell: Road Work","2014-04-13",2.528
"John Leguizamo: Ghetto Klown","2014-04-05",2.286
"Duet","2014-06-26",1.756
"We Are Strangers","2014-04-01",1.342
"666: Kreepy Kerry","2014-04-01",2.225
"Да и да","2014-06-26",1.321
"A Long Way Off","2014-06-06",1.941
"Regarding Susan Sontag","2014-04-20",2.082
"De Poel","2014-05-01",2.706
"El Ardor","2014-05-14",2.132
"SOS Save Our Skins","2014-04-04",2.203
"John Mayer: Someday I'll Fly","2014-04-06",2.517
"Звезда","2014-06-18",2.49
"Lake Los Angeles","2014-06-14",1.512
"வல்லவனுக்கு புல்லும் ஆயுதம்","2014-05-10",1.543
"Growing Up and Other Lies","2014-04-26",3.04
"Le Dernier diamant","2014-04-30",2.478
"Give Me Shelter","2014-06-24",1.598
"Pride of Lions","2014-06-03",2.128
"The War I Knew","2014-04-05",1.268
"경주","2014-06-12",2.133
"கோச்சடையான்","2014-05-23",1.504
"K-9 Adventures: Legend of the Lost Gold","2014-06-04",2.716
"Ace Wonder","2014-05-13",2.096
"The Magic Of Mushrooms","2014-04-24",2.36
"Under Milk Wood","2014-06-01",1.271
"Газгольдер","2014-04-24",3.092
"Muerte en Buenos Aires","2014-05-05",1.885
"Exile","2014-04-12",1.522
"分手大师","2014-06-27",1.881
"Menthol","2014-04-20",1.009
"The Girl Who Talked to Dolphins","2014-06-17",0.97
"Red Knot","2014-05-31",1.98
"Making the Rules","2014-05-06",1.859
"Brandon Semenuk's Rad Company","2014-06-13",1.552
"Mandıra Filozofu","2014-04-04",3.192
"Vonarstræti","2014-05-16",1.041
"Kendime İyi Bak","2014-04-11",2.023
"நான் சிகப்பு மனிதன்","2014-04-11",1.219
"Anomaly","2014-04-16",1.872
"ഹൗ ഓൾഡ് ആർ യൂ ?","2014-05-16",2.634
"Tommy Cooper: Not Like That, Like This","2014-04-21",1.69
"Stripped","2014-04-01",2.447
"About a Young Man","2014-05-01",2.117
"The Dog Who Saved Easter","2014-04-08",2.463
"Dog Food","2014-05-13",1.339
"Das große Museum","2014-04-26",1.883
"Neuroworld","2014-05-15",0.947
"Нечаянно","2014-06-04",1.257
"Barney: Happy Birthday Barney!","2014-04-01",1.178
"The Jungle Book Jungle Party","2014-05-20",1.317
"Da Possessed","2014-04-19",1.127
"Young Bodies Heal Quickly","2014-04-19",1.758
"Magpie","2014-06-09",0.6
"Miss Sixty","2014-04-24",1.143
"Amok - Hansi geht's gut","2014-05-28",0.658
"Witches Blood","2014-04-26",0.663
"Know Thyself","2014-05-22",0.6
"Category 5","2014-05-21",2.611
"Secret Life of Babies","2014-06-03",1.121
"同桌的妳","2014-04-25",1.947
"India 4K","2014-05-15",0.675
"Corbo","2014-04-17",1.669
"Ablations","2014-04-18",1.886
"കൂതറ","2014-06-12",1.077
"Veve","2014-06-20",1.684
"The Sklar Brothers: What Are We Talking About?","2014-04-29",1.631
"हमशकल्स","2014-06-20",2.634
"Pane e burlesque","2014-05-29",2.166
"Dead Walkers: Rise of the 4th Reich","2014-04-01",1.919
"The Duchess of Malfi","2014-05-25",1.459
"Remembering the Artist: Robert De Niro, Sr.","2014-06-09",1.584
"Water & Power","2014-05-02",2.169
"Xenia","2014-06-02",2.32
"Maker","2014-06-24",1.012
"The Adventures of RoboRex","2014-06-16",1.708
"Captain Z & the Terror of Leviathan","2014-05-08",1.599
"The Bigger Picture","2014-05-21",1.946
"On a failli être amies","2014-06-25",2.149
"Stand Clear of the Closing Doors","2014-05-24",1.667
"हीरोपंती","2014-05-23",1.877
"Science Team","2014-04-11",2.129
"Bank$tas","2014-04-18",1.908
"The Killing Field","2014-05-04",1.673
"Slaughter Is the Best Medicine","2014-04-21",1.077
"Я не вернусь","2014-06-12",1.725
"Castles in the Sky","2014-06-23",2.796
"Bikini Swamp Girl Massacre","2014-04-29",0.872
"Baby Geniuses and the Treasures of Egypt","2014-06-24",1.727
"Wheels","2014-04-27",1.406
"The Bunker","2014-04-08",2.087
"Blood Cells","2014-04-29",1.994
"Five Star","2014-04-17",1.832
"Summer's Shadow","2014-06-23",2.082
"The Untitled Rick Howard Project","2014-05-13",0.644
"சைவம்","2014-06-27",1.382
"At Li Layla","2014-05-22",1.354
"SAGA - Curse of the Shadow","2014-04-02",1.303
"An Erotic Tale of Ms. Dracula","2014-04-03",2.656
"La vida inesperada","2014-04-25",2.29
"Carlotta","2014-06-19",2.699
"Miss in Her Teens","2014-04-15",2.028
"Bloody Slumber Party","2014-06-02",1.031
"A Poet in New York","2014-04-30",1.296
"Fossil","2014-04-28",1.592
"Dragula","2014-06-24",0.675
"Shake the Dust","2014-06-05",1.007
"Dressed as a Girl","2014-06-08",1.051
"Sleepless in New York","2014-04-30",1.36
"Fishtail","2014-04-17",1.066
"Søvnløs i Lofoten","2014-05-30",0.756
"Fatal Instinct","2014-06-03",1.614
"Pancho, el perro millonario","2014-06-06",1.385
"Brick by Brick: Inside Lego","2014-04-17",1.512
"Sleeping Beauty","2014-05-27",1.347
"Hear No Evil","2014-06-21",2.09
"The Dog Thrower","2014-05-01",1.272
"A Cry from Within","2014-04-03",1.741
"A Picture of You","2014-06-20",0.818
"Robin Williams Remembered","2014-06-01",1.437
"പോളിടെക്നിക്","2014-04-09",0.786
"Snow Monkeys","2014-04-23",1.473
"Dangerous Obsession","2014-04-08",1.747
"Chaar","2014-06-13",0.683
"Love Is a Verb","2014-04-01",1.753
"Boa Noite Cinderela","2014-04-27",0.84
"Boa Sorte","2014-05-30",2.63
"Jake Bugg At Pinkpop","2014-06-09",0.635
"Nine Days and Nights of Ed Sheeran","2014-06-10",1.843
"Communism by the backdoor","2014-05-07",1.594
"भूतनाथ रिटर्न्स","2014-04-11",1.763
"Kim Philby - His Most Intimate Betrayal","2014-04-02",0.982
"Mundasupatti","2014-06-13",2.058
"Camp Massacre","2014-04-12",1.808
"Could This Be Love?","2014-05-27",1.555
"June, Adrift","2014-06-28",1.103
"Beneath","2014-06-03",1.047
"일대일","2014-05-22",1.167
"Pandas: The Journey Home","2014-05-01",1.183
"Tuck Me In","2014-06-03",1.197
"Ink & Steel","2014-05-17",1.19
"Battle of Kings: Bannockburn","2014-06-22",1.151
"The (Dead Mothers) Club","2014-05-12",0.644
"Myq Kaplan: Small, Dork and Handsome","2014-05-15",2.11
"മോസയിലെ കുതിരമീനുകൾ","2014-05-01",1.406
"들개","2014-04-03",1.084
"Diagram for Delinquents","2014-06-15",1.484
"The Looking Planet","2014-04-16",1.251
"Obediencia Perfecta","2014-05-02",1.377
"Cathedrals of Culture","2014-05-29",1.15
"Love Hotel","2014-04-26",1.012
"Dark Hearts","2014-04-29",1.454
"Stolen From The Womb","2014-06-21",1.647
"劇場版 ペルソナ3 第2章 Midsummer Knight's Dream","2014-06-07",1.712
"The Hand That Feeds","2014-04-05",1.658
"రేసుగుర్రం","2014-04-11",2.669
"Amore Oggi","2014-05-10",1.637
"La vallée des mensonges","2014-06-24",0.964
"Diary ng Panget","2014-04-02",1.941
"Watch Me Die","2014-06-17",1.044
"Cambio de Ruta","2014-05-23",1.068
"そらのおとしものFinal 永远の私の鸟笼","2014-04-27",1.087
"Hinterdupfing","2014-05-08",0.888
"ノ・ゾ・キ・ア・ナ","2014-06-28",1.008
"Ghosts","2014-06-26",1.232
"Blue Gold: American Jeans","2014-05-31",2.318
"Cru","2014-06-21",1.654
"All About Ann: Governor Richards of the Lone Star State","2014-04-28",1.334
