"name","release","popularity"
"The Imposter","2012-07-13",9.745
"Partysaurus Rex","2012-09-14",7.915
"The Apparition","2012-08-23",10.459
"Promised Land","2012-09-23",8.778
"Marvel One-Shot: Item 47","2012-09-13",9.698
"The Baytown Outlaws","2012-08-27",8.646
"The Campaign","2012-08-09",11.369
"Tower Block","2012-09-19",6.044
"Beverly Hills Chihuahua 3 - Viva La Fiesta!","2012-09-03",7.466
"Grabbers","2012-08-10",8.226
"The Odd Life of Timothy Green","2012-08-15",9.267
"The Queen of Versailles","2012-07-06",8.434
"Arbitrage","2012-09-14",7.324
"Les Kaïra","2012-07-11",8.925
"Excision","2012-09-12",8.424
"The Brass Teapot","2012-09-08",7.883
"The Scapegoat","2012-09-09",6.609
"Holy Motors","2012-07-02",7.884
"Emperor","2012-09-14",6.885
"Quartet","2012-09-08",8.446
"Side by Side","2012-08-19",9.691
"Den skaldede frisør","2012-09-04",6.442
"Passion","2012-09-07",8.533
"Lore","2012-08-02",6.076
"Smashed","2012-09-12",7.917
"Hemingway & Gellhorn","2012-08-27",6.585
"Robot & Frank","2012-08-16",7.478
"Berberian Sound Studio","2012-08-30",7.361
"The Dinosaur Project","2012-08-09",8.373
"Arthur Newman","2012-09-07",6.144
"The Punisher: Dirty Laundry","2012-07-16",6.307
"London 2012 Olympic Opening Ceremony: Isles of Wonder","2012-07-27",7.426
"For a Good Time, Call...","2012-08-31",7.219
"Thunderstruck","2012-08-24",7.451
"Broken","2012-08-22",6.879
"The Philadelphia Experiment","2012-07-27",5.999
"Lego Star Wars: The Empire Strikes Out","2012-09-24",5.464
"Sparkle","2012-08-17",6.083
"Freelancers","2012-08-10",7.173
"Liberal Arts","2012-09-14",9.821
"Girl Most Likely","2012-09-07",5.454
"Premium Rush","2012-08-24",9.118
"Much Ado About Nothing","2012-09-08",6.266
"Song for Marion","2012-09-15",8.396
"Cockneys vs Zombies","2012-08-31",5.21
"Antiviral","2012-09-19",8.269
"Jagal","2012-08-31",6.743
"Little Thirteen","2012-07-04",3.592
"キュレムVS聖剣士ケルディオ","2012-07-13",7.227
"Venuto al mondo","2012-09-13",5.412
"6 Bullets","2012-09-11",8.72
"Branded","2012-09-06",6.74
"Celeste & Jesse Forever","2012-08-03",6.832
"وجدة‎‎","2012-08-31",6.207
"Oh Boy","2012-07-03",6.391
"Camille redouble","2012-09-12",5.889
"After","2012-08-27",5.773
"Sleepwalk with Me","2012-08-24",7.218
"După dealuri","2012-09-12",6.219
"Love, Marilyn","2012-09-12",4.978
"Hijacked","2012-07-31",3.986
"Road to Ninja: Naruto the Movie","2012-07-28",8.515
"My Awkward Sexual Adventure","2012-09-11",6.304
"The Seasoning House","2012-08-21",5.97
"Artifact","2012-09-14",6.826
"One in the Chamber","2012-08-21",6.016
"Vamps","2012-08-25",6.583
"The Conspiracy","2012-08-23",6.817
"How to Make Money Selling Drugs","2012-09-07",7.09
"Twenty8K","2012-09-10",2.825
"Compliance","2012-08-23",8.34
"How to Survive a Plague","2012-09-20",5.83
"The Bay","2012-09-13",6.116
"피에타","2012-09-05",5.116
"Blancanieves","2012-09-21",5.078
"Le magasin des suicides","2012-09-26",6.331
"劇場版 FAIRY TAIL 鳳凰の巫女","2012-08-18",6.136
"True Bloodthirst","2012-07-14",4.479
"Ginger & Rosa","2012-09-07",7.241
"ఈగ","2012-07-05",4.567
"Maggie Simpson in The Longest Daycare","2012-07-12",4.818
"Bez wstydu","2012-07-20",7.018
"るろうに剣心","2012-08-25",7.71
"At Any Price","2012-08-30",6.85
"Barfi!","2012-09-13",5.315
"Renoir","2012-07-02",4.114
"The Sapphires","2012-08-08",6.422
"アウトレイジ ビヨンド","2012-09-03",6.199
"The Rise","2012-09-09",6.126
"알투비:리턴투베이스","2012-08-14",4.453
"Come Out and Play","2012-09-13",4.777
"광해, 왕이 된 남자","2012-09-12",3.206
"Among Friends","2012-07-08",4.031
"Like Someone in Love","2012-09-15",5.611
"एक था टाइगर","2012-08-15",5.49
"The Gatekeepers","2012-07-09",5.887
"Schutzengel","2012-09-18",4.791
"จันดารา ปฐมบท","2012-09-13",6.465
"Inescapable","2012-09-14",4.911
"No","2012-08-07",6.354
"The Barrens","2012-09-28",5.461
"Ahí va el diablo","2012-09-11",4.673
"Lake Placid: The Final Chapter","2012-09-29",6.586
"Shark Week","2012-08-04",3.121
"Assassin's Bullet","2012-08-01",3.591
"100 Bloody Acres","2012-08-04",5.115
"Ce que le jour doit à la nuit","2012-09-12",5.823
"Reipu zonbi: Lust of the dead","2012-07-13",5.43
"It's Such a Beautiful Day","2012-08-24",5.237
"四大名捕","2012-07-12",2.637
"Unconditional","2012-09-21",4.409
"Nitro Circus: The Movie","2012-08-08",5.162
"Diana Vreeland: The Eye Has to Travel","2012-09-21",3.348
"Super Cyclone","2012-09-18",3.335
"Snabba cash II","2012-08-16",3.273
"FRED 3: Camp Fred","2012-07-28",4.502
"Robot Chicken: DC Comics Special","2012-09-09",3.568
"Not Suitable For Children","2012-07-12",4.99
"Generation Um...","2012-07-11",5.235
"Casting By","2012-09-09",5.153
"Saints and Soldiers: Airborne Creed","2012-08-17",4.352
"Dead Mine","2012-09-27",4.354
"ओएमजी - ओ माय गॉड!","2012-09-28",5.359
"The Pervert's Guide to Ideology","2012-09-07",4.026
"Io e te","2012-09-18",4.205
"Paris-Manhattan","2012-07-16",4.404
"Mr. Pip","2012-09-08",4.856
"Why Stop Now?","2012-08-17",4.441
"Freddie Mercury: The Great Pretender","2012-09-25",6.051
"Won't Back Down","2012-09-28",4.908
"Hello I Must Be Going","2012-09-07",5.024
"Hannah Arendt","2012-09-11",4.668
"コードギアス 亡国のアキト 第1章「翼竜は舞い降りた」","2012-07-12",4.305
"Leviathan","2012-08-09",4.872
"This Ain't California","2012-08-15",3.325
"The Time Being","2012-09-11",3.193
"도둑들","2012-07-25",5.473
"A Mother's Nightmare","2012-09-29",5.348
"Offender","2012-08-08",4.894
"Les seigneurs","2012-09-24",5.133
"Wu Dang","2012-07-17",3.194
"Dungeons & Dragons: The Book of Vile Darkness","2012-08-08",4.898
"Still Mine","2012-09-10",5.409
"कॉकटेल","2012-07-13",3.832
"ワンピースエピソード・オブ・ナミ～航海士の涙と仲間の絆～","2012-08-25",2.855
"Comedy Central Roast of Roseanne","2012-08-12",3.525
"इंग्लिश विंग्लिश","2012-09-21",4.641
"Flukt","2012-09-28",3.231
"Craigslist Joe","2012-08-02",5.039
"The Best of Men","2012-08-16",3.397
"Blackbird","2012-09-09",4.394
"The Butterfly Room","2012-08-04",5.545
"The Millionaire Tour","2012-07-31",3.324
"The Letter","2012-09-06",3.499
"Gimme the Loot","2012-09-23",2.433
"More Than Honey","2012-08-10",4.429
"Goltzius and the Pelican Company","2012-09-30",3.81
"Vampire Dog","2012-09-25",3.109
"Detropia","2012-09-07",4.566
"Bill Burr: You People Are All The Same","2012-08-16",4.233
"Interview with a Hitman","2012-07-20",4.774
"Under the Bed","2012-07-19",5.373
"Sawney: Flesh of Man","2012-08-22",3.865
"Loom","2012-08-30",2.346
"Les Saveurs du palais","2012-09-17",4.622
"The Thompsons","2012-08-21",4.838
"Barricade","2012-09-25",4.119
"Hypnotisören","2012-09-28",4.01
"Trade Of Innocents","2012-09-27",3.246
"Le Guetteur","2012-09-05",4.451
"Between Us","2012-09-13",4.219
"London 2012 Olympic Closing Ceremony: A Symphony of British Music","2012-08-12",3.347
"Superstar","2012-08-29",2.585
"The Attack","2012-09-01",4.42
"A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman","2012-09-08",4.028
"The Citizen","2012-09-19",4.028
"Revenge for Jolly!","2012-07-17",4.005
"Community","2012-08-26",3.482
"A Christmas Story 2","2012-09-06",4.112
"Du vent dans mes mollets","2012-08-22",5.475
"Haunted High","2012-08-25",5.046
"Planet Dinosaur: Ultimate Killers","2012-08-19",2.175
"Goats","2012-08-10",3.89
"למלא את החלל","2012-07-01",3.035
"The Lesser Blessed","2012-09-09",2.945
"Tears of Steel","2012-09-25",2.637
"I Want Your Love","2012-07-12",2.97
"What Richard Did","2012-09-09",2.834
"The Perfect House","2012-07-17",3.228
"이웃사람","2012-08-22",2.474
"Bowling","2012-07-18",3.183
"Amy Schumer: Mostly Sex Stuff","2012-08-18",3.702
"No Place on Earth","2012-09-10",2.604
"Zombies vs. Strippers","2012-07-09",2.684
"How to Fall in Love","2012-07-21",5.031
"The Amazing Adventures of the Living Corpse","2012-07-14",2.908
"Scary or Die","2012-09-09",3.738
"2016: Obama's America","2012-07-13",3.989
"Jay and Silent Bob Get Old: Tea Bagging in the UK","2012-08-14",2.275
"Bigfoot: The Lost Coast Tapes","2012-09-03",3.358
"Измена","2012-08-30",3.125
"Bella addormentata","2012-09-01",2.207
"The Haunting of Whaley House","2012-07-31",3.474
"Alien Dawn","2012-08-06",3.505
"GLOW: The Story of the Gorgeous Ladies of Wrestling","2012-08-21",3.683
"FDR: American Badass!","2012-09-24",2.956
"消失的子弹","2012-08-14",2.707
"Art of Submission","2012-09-21",4.345
"Visible Scars","2012-09-28",2.589
"100 Yen: The Japanese Arcade Experience","2012-08-30",3.776
"桐島、部活やめるってよ","2012-08-11",3.787
"Museum Hours","2012-08-08",4.152
"デッド寿司","2012-09-21",2.522
"2 Jacks","2012-08-23",3.275
"The Fitzgerald Family Christmas","2012-09-09",3.513
"From Beneath","2012-08-19",2.202
"Dracula: Reborn","2012-09-30",2.511
"London: The Modern Babylon","2012-08-03",4.237
"You've Been Trumped","2012-07-06",3.944
"100 Ghost Street: The Return of Richard Speck","2012-07-24",3.431
"Mosquita y Mari","2012-08-03",2.882
"一路向西","2012-09-20",4.96
"Studio Sex","2012-07-18",3.656
"Jurassic Shark","2012-09-21",3.789
"연가시","2012-07-05",3.132
"Out in the Dark","2012-09-09",3.254
"Further","2012-09-07",2.13
"Foresti Party","2012-09-23",2.855
"Supernatural Activity","2012-08-13",2.535
"Line of Sight","2012-07-01",2.387
"Comedown","2012-08-23",3.92
"Carmina o revienta.","2012-07-05",4.056
"An Officer and a Murderer","2012-07-21",3.428
"The Wedding Video","2012-08-17",4.183
"Captive","2012-09-05",3.514
"One Direction: The Only Way Is Up","2012-08-07",3.425
"General Education","2012-08-24",3.264
"A Killer Among Us","2012-09-08",2.319
"Mains Armées","2012-07-11",2.965
"30 Beats","2012-07-20",4.587
"Ship of Theseus","2012-09-06",2.918
"Thomas & Friends: Blue Mountain Mystery - The Movie","2012-09-18",2.945
"Puppet Master X: Axis Rising","2012-09-15",2.757
"Confine","2012-09-29",2.316
"Free Angela and All Political Prisoners","2012-09-09",3.227
"The Oogieloves in the Big Balloon Adventure","2012-08-29",3.036
"Deer Crossing","2012-09-25",1.997
"Puhdistus","2012-09-07",2.096
"Syngué sabour, pierre de patience","2012-09-08",2.91
"The Reverend","2012-08-03",3.143
"1313: Night of the Widow","2012-08-01",2.782
"Errors of the Human Body","2012-09-23",3.778
"Knuckleball!","2012-09-18",3.043
"Born & Raised","2012-09-08",2.587
"Ancient Aliens Debunked","2012-09-27",3.621
"Aftermath","2012-08-24",4.389
"Red Hook Summer","2012-08-10",3.423
"El artista y la modelo","2012-09-28",1.845
"铜雀台","2012-09-26",3.666
"Highway","2012-09-09",1.444
"Inch'Allah","2012-09-08",4.037
"Christmas Oranges","2012-08-12",3.598
"The We and the I","2012-09-12",4.173
"गैंग्स ऑफ़ वास्सेपुर पार्ट - २","2012-08-08",2.569
"The Mistress","2012-09-21",2.888
"Katt Williams: Kattpacalypse","2012-08-25",3
"Quelques heures de printemps","2012-09-19",2.822
"Strawberry Fields","2012-07-06",1.757
"Bad Karma","2012-09-12",2.211
"Dark Blood","2012-09-27",3.608
"Iceberg Slim: Portrait of a Pimp","2012-09-08",3.277
"Joker","2012-08-31",2.815
"Night Claws","2012-08-23",2.454
"Paradies: Glaube","2012-08-29",2.996
"Teenage Mutant Ninja Turtles Rise of the Turtles","2012-09-28",2.951
"The Music Teacher","2012-08-11",3.054
"Two Little Boys","2012-09-20",1.985
"Beauty Is Embarrassing","2012-09-07",2.457
"Somewhere Between","2012-08-24",3.664
"Трето полувреме","2012-09-27",2.544
"Keith Lemon: The Film","2012-08-24",3.081
"Parade's End","2012-08-24",2.869
"Boogeyman","2012-08-10",2.644
"Strawberry Summer","2012-08-25",2.228
"Picture Day","2012-09-15",3.072
"Foxfire","2012-09-24",3.911
"Muddy Waters and The Rolling Stones: Live at the Checkerboard Lounge","2012-07-17",2.478
"アシュラ","2012-09-29",2.748
"Greystone Park","2012-09-06",4.283
"Backwards","2012-09-21",2.983
"低俗喜劇","2012-08-09",2.64
"Blood Money","2012-08-28",2.228
"St George's Day","2012-09-07",3.296
"Come non detto","2012-09-07",2.918
"The Bates Haunting","2012-08-06",2.713
"Taken Back: Finding Haley","2012-08-24",1.81
"Johan Falk: Spelets regler","2012-09-25",2.587
"The Godfather Legacy","2012-07-12",1.777
"Hooligan","2012-08-20",1.878
"Feral","2012-09-01",2.19
"The Waiting Room","2012-09-26",2.875
"Reflections on Titanic","2012-09-10",2.691
"绝色武器","2012-08-15",3.906
"The Preacher's Daughter","2012-08-31",2.11
"マルドゥック・スクランブル 排気","2012-09-29",2.432
"Harry Dean Stanton: Partly Fiction","2012-09-05",2.23
"Associés contre le crime... 'L'œuf d'Ambroise'","2012-08-20",1.976
"Il rosso e il blu","2012-09-21",2.955
"Jism 2","2012-08-03",1.591
"巨神兵東京に現わる","2012-07-10",1.812
"You & Me Forever","2012-09-13",1.943
"Орда","2012-09-20",2.512
"Cold Blooded","2012-07-31",2.263
"Жить","2012-08-30",1.852
"Alter Egos","2012-07-20",2.383
"7 seX 7","2012-07-20",1.955
"The Rift","2012-08-25",2.732
"Après Mai","2012-09-02",1.807
"搜索","2012-07-06",2.748
"Ashes","2012-09-06",2.593
"Gila!","2012-09-15",2.332
"Kita svajonių komanda","2012-09-28",1.711
"Puppy Love","2012-09-08",1.757
"The Unbroken","2012-09-28",2.363
"Boxing Day","2012-09-02",1.741
"I Am Gabriel","2012-08-28",3.088
"The Disappeared","2012-09-12",2.039
"War Flowers","2012-08-31",2.961
"Outpost 11","2012-09-01",2.949
"Jatt & Juliet","2012-08-12",2.707
"鍵泥棒のメソッド","2012-09-16",2.731
"The Healing","2012-07-25",2.305
"Down To The Earth's Core","2012-07-15",2.305
"In the Dark Half","2012-08-10",1.548
"Cyberstalker","2012-09-14",1.767
"Head Games","2012-09-21",2.533
"Die Jagd nach dem Bernsteinzimmer","2012-09-17",2.467
"Dabbe: Bir Cin Vakası","2012-08-02",2.741
"Golden Winter","2012-09-25",3.061
"Bol Bachchan","2012-07-06",3.112
"Raaz 3","2012-09-07",4.071
"Umizaru 4 : Brave Hearts","2012-07-12",2.37
"Abel's Field","2012-09-14",1.628
"È stato il figlio","2012-09-01",3.031
"The King Is Dead!","2012-07-12",2.423
"Suave Patria","2012-09-07",2.419
"Low Tide","2012-09-02",3.279
"The Do-Deca-Pentathlon","2012-07-06",2.26
"David et Madame Hansen","2012-08-29",1.855
"Большая ржака!","2012-08-02",2.568
"Porkchop 3D","2012-09-01",2.824
"Liv & Ingmar","2012-09-28",2.835
"Despre oameni si melci","2012-09-14",1.964
"Expiration","2012-09-07",2.325
"ヘルタースケルター","2012-07-14",3.403
"Я тоже хочу","2012-09-07",1.941
"6 Plots","2012-09-12",2.277
"听风者","2012-08-10",1.741
"Tulpa - Perdizioni mortali","2012-08-25",2.397
"Superheroes of Stoke","2012-09-01",1.567
"16 Acres","2012-09-23",3.273
"Taeter City","2012-09-15",2.088
"Aladdin and the Death Lamp","2012-09-15",1.885
"7 cajas","2012-08-10",2.575
"2 Hours","2012-09-29",2.818
"À perdre la raison","2012-08-19",2.896
"തട്ടത്തിൻ മറയത്ത്","2012-07-06",2.723
"The Batmobile","2012-07-16",3.324
"Tie pohjoiseen","2012-08-24",2.197
"Sky Force 3D","2012-09-13",2.673
"Wagon Ho!","2012-08-07",1.688
"The Dream Factory","2012-09-15",1.841
"Kath & Kimderella","2012-09-06",1.614
"Crazy Eyes","2012-07-06",2.813
"Murder: Joint Enterprise","2012-08-26",1.511
"The Kitchen","2012-08-13",3.35
"Halimin put","2012-07-25",2.014
"മിസ്റ്റർ മരുമകൻ","2012-08-18",1.156
"Outlaw Country","2012-08-24",3.567
"Wrath","2012-08-23",1.073
"Out Of The Clear Blue Sky","2012-08-17",2.13
"Wer's glaubt wird selig","2012-08-16",1.326
"Slaughter Creek","2012-09-16",1.512
"About Face: Supermodels Then and Now","2012-07-23",2.407
"Hard Times: Lost on Long Island","2012-07-09",2.394
"Confession of a Child of the Century","2012-08-29",1.077
"I Against I","2012-08-10",2.684
"So You Want To Be A Pirate!","2012-07-09",1.8
"Zombie A-Hole","2012-08-21",2.232
"筆仙","2012-07-17",1.794
"The King of the Streets","2012-07-26",3.218
"Djúpið","2012-09-07",2.955
"女孩壞壞","2012-09-28",1.637
"あなたへ","2012-08-25",2.688
"Hiding in Plain Sight","2012-09-28",1.549
"Last Shop Standing","2012-09-10",1.634
"Billa II","2012-07-13",1.601
"O Diário de Tati","2012-08-24",1.88
"நான்","2012-08-15",1.925
"Steel Panther - The British Invasion","2012-09-28",1.6
"Where the Trail Ends","2012-09-19",1.558
"บอก-เล่า-9-ศพ","2012-09-13",1.175
"Junction","2012-07-14",1.959
"ഹസ്ബന്റ്സ് ഇൻ ഗോവ","2012-09-21",1.972
"After the Wizard","2012-08-07",1.882
"18++ Forever Love","2012-07-12",1.788
"Dos más dos","2012-08-16",1.791
"The House with 100 Eyes","2012-09-28",2.36
"Livstid","2012-08-15",1.887
"The Zombinator","2012-09-15",2.168
"War of the Worlds: Goliath","2012-07-14",1.895
"Brooklyn Brothers Beat the Best","2012-09-21",2.53
"Unstable","2012-07-07",1.916
"The Colors of Evil","2012-08-01",2.52
"Citizens of Cosmopolis","2012-09-25",1.383
"They Call It Myanmar: Lifting the Curtain","2012-09-21",1.99
"Vous n'avez encore rien vu","2012-09-01",3.137
"Heroine","2012-09-21",1.92
"Yuma","2012-08-03",2.114
"Tráiganme la cabeza de la mujer metralleta","2012-09-23",1.426
"The Kill Hole","2012-08-28",2.523
"En las afueras de la ciudad","2012-08-20",1.812
"나는 왕이로소이다","2012-08-08",1.076
"Cockpit","2012-07-13",2.689
"Todd Barry: Super Crazy","2012-07-24",1.905
"Ping Pong","2012-07-06",1.884
"Shackled","2012-08-10",1.586
"Cherchez Hortense","2012-09-05",1.896
"Dead Shadows","2012-09-09",2.604
"The Obama Effect","2012-07-13",2.683
"รัก 7 ปี ดี 7 หน","2012-07-26",1.767
"സിംഹാസനം","2012-08-09",2.059
"Sleeper's Wake","2012-09-07",1.668
"逆光飛翔","2012-09-21",1.725
"Heiter bis Wolkig","2012-09-06",1.975
"ബാച്ച്‌ലർ PARTY","2012-07-15",2.146
"The Encounter: Paradise Lost","2012-09-18",3.179
"危險關係","2012-09-27",2.253
"Sight","2012-07-27",1.49
"Man from Shaolin","2012-07-01",1.485
"Satellite Boy","2012-09-08",1.633
"Paul Bowles: The Cage Door Is Always Open","2012-09-25",0.713
"Mei Jie","2012-09-25",1.997
"Mon Ami","2012-09-28",1.554
"Occupy Unmasked","2012-09-21",1.237
"Serenade","2012-08-07",2.585
"Transit","2012-08-08",0.743
"Comme un homme","2012-08-15",1.835
"Frisch gepresst","2012-08-23",1.465
"ഒഴിമുറി","2012-09-07",0.773
"La cinquième saison","2012-09-03",0.965
"Burton 13","2012-09-01",0.976
"Molly's Girl","2012-07-21",1.549
"걱정마세요, 귀신입니다","2012-07-15",1.267
"Stand Off","2012-08-13",2.574
"Dji Death Fails","2012-09-23",1.88
"Το Αγόρι Τρώει το Φαγητό του Πουλιού","2012-09-27",0.926
"Hava Nagila: The Movie","2012-07-19",1.176
"Behind the Fright: The Making of American Horror Story","2012-09-25",1.078
"かしこい狗は、吠えずに笑う","2012-09-19",1.513
"Last Ounce of Courage","2012-09-14",1.801
"Pegasus Vs. Chimera","2012-09-15",2.432
"Nimrod and Stinky's Antarctic Adventure","2012-07-01",0.982
"Wir wollten aufs Meer","2012-07-03",1.398
"Home Invasion","2012-09-08",1.763
"Karakara","2012-08-31",2.029
"Cupid","2012-09-30",2.39
"Paranormal Captivity","2012-09-30",2.188
"Utoya Island","2012-07-22",1.181
"The LEGO® Story","2012-08-13",1.407
"アナザー","2012-08-04",1.673
"Battlefield Death Tales","2012-08-13",1.667
"Forces of Nature","2012-08-07",2.742
"Home Run Showdown","2012-07-27",1.848
"Rob Delaney: Live at the Bowery Ballroom","2012-09-04",2.243
"Supercapitalist","2012-08-10",2.123
"Dad Made Dirty Movies","2012-08-02",1.672
"Storm Surfers 3D","2012-08-13",0.924
"The Redemption of a Dog","2012-08-28",1.518
"Free Radicals: A History of Experimental Film","2012-08-03",1.708
"夢売るふたり","2012-09-08",0.962
"Alyah","2012-09-19",1.337
"Flimmer","2012-09-20",1.749
"Underwater Thailand: Swimming with Sharks","2012-07-01",0.714
"Americana","2012-07-25",1.217
"186 Dollars to Freedom","2012-09-21",1.983
"Todos tenemos un plan","2012-08-30",1.421
"วงจรปิด","2012-07-12",2.534
"The End of Time","2012-08-03",1.469
"Last Hours in Suburbia","2012-09-21",2.285
"தாண்டவம்","2012-09-28",1.596
"Queen of Montreuil","2012-08-31",1.99
"The Lion Roars 2","2012-08-17",1.034
"Carry on Jatta","2012-07-27",1.989
"De verbouwing","2012-09-06",3.22
"ഫ്രൈഡേ","2012-08-18",0.726
"Happy and Glorious","2012-07-26",2.697
"Becoming Redwood","2012-09-28",1.265
"À cœur ouvert","2012-08-08",0.79
"Era uma vez eu, Verônica","2012-09-09",1.712
"Die Schöne und das Biest","2012-08-06",3.294
"D.L. Hughley: Reset","2012-07-14",2.09
"It’s a Girl!","2012-09-14",1.579
"You're Nobody 'til Somebody Kills You","2012-07-10",2.154
"Bis zum Horizont, dann links","2012-07-12",1.222
"Den röda vargen","2012-08-01",1.284
"Bert & Dickie","2012-07-25",1.717
"Steve Jobs: Visionary Genius","2012-07-01",1.82
"The Child","2012-09-18",1.317
"Somebody's Child","2012-08-11",1.547
"Home Again","2012-09-12",0.931
"George Lopez: It's Not Me, It's You","2012-07-24",2.39
"Moving Day","2012-07-20",2.381
"The Great Divide","2012-09-25",1.738
"The Reunion","2012-08-15",0.938
"Foxfur","2012-07-24",1.006
"The Iran Job","2012-09-28",1.883
"Hellbound?","2012-09-21",1.847
"Kebun Binatang","2012-07-20",1.133
"The Cinema Snob Movie","2012-09-27",1.338
"റൺ ബേബി റൺ","2012-08-29",2.254
"Bian jing feng yun","2012-08-16",3.958
"Loving the Bad Man","2012-07-10",1.043
"Cendrillon au Far West","2012-07-25",1.695
"The Black Dahlia Haunting","2012-09-15",2.218
"Nairobi Half Life","2012-07-21",1.625
"The James Holmes Conspiracy","2012-08-14",1.379
"The Rising","2012-07-31",1.534
"Death from Above","2012-08-06",1.579
"Atom the Amazing Zombie Killer","2012-07-15",1.043
"The Secret Disco Revolution","2012-09-08",1.181
"Tales of Masked Men","2012-09-28",1.465
"공모자들","2012-08-28",2.176
"Мужчина с гарантией","2012-09-27",1.198
"仮面ライダーフォーゼ THE MOVIE みんなで宇宙キターッ!","2012-08-04",3.575
"Dakota 38","2012-09-28",1.225
"Miss Farkku-Suomi","2012-08-03",2.535
"En plats i solen","2012-08-29",1.607
"Gojira: The Flesh Alive","2012-07-31",1.096
"Jon Richardson: A Little Bit OCD","2012-07-24",1.517
"Black Metal Veins","2012-08-21",2.072
"Blood Rush","2012-08-01",1.849
"Totalmente Inocentes","2012-09-07",0.604
"Los mejores temas","2012-08-02",1.257
"Look Again","2012-09-21",2.181
"무서운 이야기","2012-07-25",1.45
"Paradis Perdu","2012-07-04",1.237
"Liverpool","2012-08-03",1.231
"Whittle: The Jet Pioneer","2012-08-10",1.444
"Skazka. Est","2012-09-13",1.926
"No One Will Know","2012-08-15",0.786
"Ve stínu","2012-09-13",1.775
"Brutal","2012-08-21",1.934
"Ombline","2012-09-12",1.466
"Besa: The Promise","2012-07-19",1.009
"Corey Holcomb: Your Way Ain't Working","2012-07-06",1.782
"Seenelkäik","2012-09-21",1.284
"WE: A Collection of Individuals","2012-09-11",0.982
"Nantucket Film Festival's Comedy Roundtable","2012-09-27",2.21
"Coward","2012-09-13",1.161
"Man","2012-08-23",1.129
"Walker","2012-09-08",0.849
"Un mundo para Raúl","2012-07-15",0.669
"I Am Street Fighter","2012-09-18",1.296
"เอคโค่ จิ๋วก้องโลก","2012-08-01",1.15
"90 Minutter","2012-09-21",1.615
"범죄소년","2012-09-11",1.238
"Pridyider","2012-09-19",1.645
"Kiwi Flyer","2012-09-26",1.238
"Jeff Ross Roasts America","2012-08-11",3.066
"Heathens and Thieves","2012-08-01",1.712
"Omertà","2012-07-11",0.814
"The Exhibitionists","2012-09-22",1.517
"Bejbi blues","2012-09-10",1.803
"무게","2012-08-29",1.653
