"name","release","popularity"
"Duke","2013-06-02",1.026
"White T","2013-05-20",0.6
"Coming Soon","2013-04-17",0.73
"Vi","2013-05-10",1.126
"How Not to Make a Movie","2013-04-10",1.383
"Cool Cat Finds a Gun","2013-05-01",0.898
"La lampe au beurre de yak","2013-05-19",1.575
"Bitter Orange","2013-06-17",1.368
"Assaulted: Civil Rights Under Fire","2013-06-20",1.188
"Wrath of the Crows","2013-05-01",1.666
"Lakewood Plaza Turbo","2013-05-21",0.6
"A Mother's Rage","2013-04-06",0.6
"Alicia Keys - VH1 Storytellers","2013-06-28",0.83
"தீய வேலை செய்யனும் குமாரு","2013-06-14",1.848
"The Ghosts in Our Machine","2013-04-28",2.22
"Staircases to Nowhere: Making Stanley Kubrick's The Shining","2013-05-20",0.681
"Bidder 70","2013-05-17",1.262
"Abenteuer Nordamerika – 28.000 Kilometer von Kanada durch Alaska nach New York","2013-06-01",0.6
"The River","2013-04-05",1.202
"Green Day: Rock am Ring Live","2013-06-08",0.6
"Sickfuckpeople","2013-04-28",0.658
"Отдать концы","2013-05-19",0.662
"Statin Nation","2013-04-01",0.636
"Rich Man, Poor Woman in New York","2013-04-01",1.744
"Bad Romance","2013-04-10",1.347
"Kathy Griffin: Calm Down Gurrl","2013-06-04",1.389
"Cliffy","2013-05-27",1.386
"Alcan Highway","2013-04-19",1.292
"Brazzaville Teen-Ager","2013-04-13",0.751
"Gaigimet","2013-05-14",1.452
"무서운 이야기 2","2013-06-05",0.6
"Camp Beaverton: Meet the Beavers","2013-06-23",0.716
"Assistance Mortelle","2013-05-06",1.01
"Goodnight, Sugar Babe: The Killing of Vera Jo Reigle","2013-04-01",0.782
"Küf","2013-04-30",1.122
"In Lieu of Flowers","2013-04-28",1.4
"Toeing the Line","2013-06-07",0.893
"Tumbleweed Tango","2013-05-23",0.6
"The International Criminal Court","2013-05-02",0.727
"Pollywogs","2013-06-14",0.92
"Roa","2013-04-11",1.108
"Bukowski","2013-06-19",0.769
"Mister John","2013-06-27",1.625
"Andre Gregory: Before and After Dinner","2013-04-03",0.764
"The Australian Pink Floyd Show: Eclipsed By The Moon","2013-04-12",0.903
"Dream On","2013-06-09",1.45
"Скольжение","2013-06-27",0.686
"Schwestern","2013-06-13",0.6
"7ème ciel","2013-06-12",0.6
"Hidden Treasures","2013-05-03",1.715
"Different Drummers","2013-05-20",1.004
"इश्क्क़ इन पेरिस","2013-05-24",0.737
"The Exit Room","2013-04-20",1.584
"When a Woman's Fed Up","2013-06-06",0.84
"Fear Lives Here","2013-05-16",0.645
"Menú degustación","2013-06-14",0.988
"Someone's Wife in the Boat of Someone's Husband","2013-04-26",0.6
"ประชาธิป'ไทย","2013-06-24",0.6
"All of Me","2013-06-15",0.926
"Crosshairs","2013-05-13",0.936
"Blood Type: Unknown","2013-04-26",1.206
"Stepping High","2013-06-14",1.048
"Rabid Love","2013-04-19",0.643
"Eksik Sayfalar","2013-05-10",0.734
"Natsuyasumi no chizu","2013-06-29",0.6
"Pop! The Science of Bubbles","2013-04-09",0.938
"Henry VII: Winter King","2013-05-30",1.189
"กูมึง เพื่อนกัน รักกันจนวันตาย","2013-04-01",1.214
"サンゴレンジャー","2013-06-15",0.6
"Spying on Hitler’s Army: The Secret Recordings","2013-06-02",0.6
"Hari Ini Pasti Menang","2013-04-11",0.6
"Vera","2013-04-14",0.6
"Kankin Tantei - The Movie","2013-06-01",0.635
"Grounded","2013-06-09",0.713
"the GazettE: Live Tour 12-13 [Division] Final Melt at Saitama Super Arena","2013-06-26",0.64
"Océan","2013-05-19",1.102
"Die Auslöschung","2013-05-07",0.6
"Gregory Go Boom","2013-05-22",1.685
"Inhumans","2013-04-23",1.383
"Queens of Jazz: The Joy and Pain of the Jazz Divas","2013-05-10",0.891
"Shakespeare: The Hidden Truth","2013-04-12",0.859
"콘돌은 날아간다","2013-05-30",0.6
"Sommore: Chandelier Status","2013-05-28",0.731
"Two Scoops","2013-05-30",0.876
"La Fleur de l'âge","2013-05-01",1.4
"Lien Se Langstaan Skoene","2013-05-03",0.676
"Holla 2","2013-04-19",0.856
"Yamla Pagla Deewana 2","2013-06-07",1.744
"Your Friends Close","2013-04-27",0.626
"Crab","2013-04-21",0.6
"Scrapper","2013-05-21",1.007
"Love's Routine","2013-06-19",2.987
"Papusza","2013-06-30",0.622
"Chappelle's Show: The 50 Million Dollar Question","2013-06-17",0.6
"She Loves Me Not","2013-06-09",2.397
"The Crossing","2013-06-05",0.639
"Blue Season","2013-04-14",1.943
"Going Attractions: The Definitive Story of the American Drive-in Movie","2013-06-07",0.893
"A Stranger in Paradise","2013-05-01",1.74
"甜蜜关系","2013-06-27",0.6
"Babysitter Massacre","2013-04-12",1.243
"Manon Lescaut","2013-04-20",0.6
"The Changing Shape of Cinema: The History of Aspect Ratio","2013-06-21",0.927
"Zombie Planet 3: Kane Chronicles","2013-06-13",0.6
"How the Magic Was Created: Little Witch Academia Work Log","2013-06-23",0.6
"Часовщик","2013-05-18",0.6
"Vacation","2013-06-05",0.6
"A Primeira Vez do Cinema Brasileiro","2013-05-01",0.6
"Estação Liberdade","2013-06-04",0.6
"Tokak","2013-06-20",0.636
"Multiplex","2013-06-27",0.889
"Logan","2013-04-26",1.097
"Omelette","2013-04-29",1.676
"Blood Slaughter Massacre","2013-05-19",2.22
"12 ans d'âge","2013-06-25",2.476
"미나문방구","2013-05-16",1.849
"Junk Head 1","2013-04-01",1.401
"Shablulim BaGeshem","2013-06-20",1.574
"The Doctor","2013-06-09",0.79
"Tapia","2013-06-15",1.316
"The Identity Theft of Mitch Mustain","2013-05-18",0.858
"The Abominable Crime","2013-06-25",1.224
"Udhayam NH4","2013-04-18",1.721
"Farah Goes Bang","2013-04-19",1.204
"Bon Voyage","2013-04-12",1.224
"Sidewalk Singer","2013-04-20",1.223
"الحرامي والعبيط","2013-05-22",1.206
"Mel Brooks: Make a Noise","2013-05-20",1.415
"Mermaids: The New Evidence","2013-05-25",1.068
"Four Dogs","2013-06-16",0.963
"Jim Breuer: And Laughter for All","2013-06-07",0.963
"Another Dirty Movie","2013-05-18",0.637
"மூன்று பேர் மூன்று காதல்","2013-05-01",0.6
"মেঘে ঢাকা তারা","2013-06-14",1.443
"Fool's Day","2013-04-18",0.827
"200 Cartas","2013-06-14",0.716
"Masterminds","2013-05-28",1.01
"Turma da Mônica em Cine Gibi 6: Hora do Banho","2013-04-22",0.796
"めめめのくらげ","2013-04-23",0.699
"If These Knishes Could Talk: The Story of the NY Accent","2013-05-16",0.728
"人間蒸發","2013-04-28",0.754
"Win Win","2013-04-19",1.189
"Tommy Chong Presents Comedy at 420","2013-04-20",1.47
"50 Children: The Rescue Mission of Mr. and Mrs. Kraus","2013-04-07",0.969
"Yeah Kowalski!","2013-06-21",0.84
"I Will Be Murdered","2013-05-10",0.616
"Jatt & Juliet 2","2013-06-28",1.005
"Mephisto-Effekt","2013-04-23",0.6
"Man kann nicht alles auf einmal tun, aber man kann alles auf einmal lassen","2013-05-23",0.642
"Evergreen: The Road to Legalization in Washington","2013-06-06",0.748
"Midnights with Adam","2013-05-08",0.754
"Kalervo Palsa ja kuriton käsi","2013-06-02",0.643
"The House Across the Street","2013-04-10",1.443
"むっちり家政婦 吸いつきご奉仕","2013-05-24",0.662
"Oklahoma's Deadliest Tornadoes","2013-05-29",1.576
"The Miracle of Life","2013-06-25",0.6
"Out of Print","2013-04-25",0.75
"First Comes Love","2013-05-13",1.004
"Fire City: King of Miseries","2013-06-29",0.6
"Feeding Mr. Baldwin","2013-04-04",1.214
"AURA ～魔竜院光牙最後の闘い～","2013-04-13",1.382
"Somebody's There","2013-06-10",0.84
"Sex.Violence.FamilyValues.","2013-06-25",0.6
"Odeio o Dia dos Namorados","2013-06-07",0.69
"Benjamin Britten: Peace and Conflict","2013-05-24",0.928
"ฤดูร้อนนั้น ฉันตาย","2013-06-27",1.385
"Ladies' Man: A Made Movie","2013-04-09",0.978
"Foxed!","2013-06-28",0.994
"S/Kidanje","2013-04-17",0.6
"Home, James","2013-06-08",0.652
"Remote Area Medical","2013-04-06",1.04
"The Slaughter Tapes","2013-04-28",0.894
"Yellow Face","2013-06-08",0.84
"Aatsinki: The Story of Arctic Cowboys","2013-04-20",1.247
"Chi","2013-04-27",0.644
"The Forgotten Kingdom","2013-04-05",1.217
"American Bomber","2013-05-17",0.972
"Notbad","2013-06-13",0.748
"Planet RE:think","2013-06-05",0.6
"Free China: The Courage to Believe","2013-05-31",0.716
"Clutter","2013-06-07",1.254
"Necktie","2013-04-01",2.124
"It's Not About the Nail","2013-05-22",0.653
"Redwood Highway","2013-04-05",2.315
"23rd Psalm: Redemption","2013-05-21",0.944
"Falskur Fugl","2013-04-19",0.6
"Basilisk","2013-05-06",0.6
"맛있는 섹스, 맛있는 상상 2","2013-06-04",1.809
"Chaplin of the Mountains","2013-05-01",1.473
"When Comedy Went to School","2013-06-06",0.731
"Invicta FC 5: Penne vs. Waterson","2013-04-19",0.939
"UEFA Europa League Final : SL Benfica Vs Chelsea FC","2013-05-24",0.705
"Dragons 3D","2013-06-14",0.884
"Le serment des Hitler","2013-05-01",1.401
"Theatre of the Deranged II","2013-06-01",0.632
"Ghost Light","2013-06-04",0.6
"Cirkus Summarum 2013","2013-06-29",0.647
"Sing Me the Songs That Say I Love You: A Concert for Kate McGarrigle","2013-06-26",0.6
"Sid the Science Kid: The Movie","2013-04-02",0.6
"Black Marigolds","2013-04-13",0.997
"ยัง'บาว คาราบาว เดอะมูฟวี่","2013-05-30",0.6
"Love Will Tear Us Apart","2013-06-02",0.645
"J Pee: I’m Not Gay","2013-06-20",1.151
"Bending Steel","2013-04-20",0.935
"El Taaib","2013-04-10",0.929
"American Revolutionary: The Evolution of Grace Lee Boggs","2013-06-16",0.6
"Música ocular","2013-06-14",0.6
"Lal Gece","2013-04-05",1.063
"Star Trek: Deception","2013-05-17",0.928
"Emily","2013-06-21",0.648
"帰ってきた特命戦隊ゴーバスターズvs動物戦隊ゴーバスターズ","2013-06-21",0.793
"Max Adventures in Dinoterra","2013-06-06",0.93
"Where Should the Birds Fly?","2013-06-21",0.707
"끝과 시작","2013-04-04",0.6
"Dear Mom, Love Cher","2013-05-12",0.6
"Jasmine","2013-04-06",0.878
"അപ്പ് & ഡൌൺ മുകളിൽ ഒരാളുണ്ട്","2013-05-23",0.668
"Jake","2013-06-28",0.838
"Uma","2013-05-24",0.685
"In Extase","2013-06-26",0.774
"Black Sabbath: 13","2013-06-12",0.6
"Rosamunde Pilcher: Schlangen im Paradies","2013-04-28",0.6
"Ägypten - Wissen des Altertums","2013-05-02",0.6
"The Life After Death Project","2013-05-15",0.6
"IRL","2013-06-19",1.181
"Stevie Nicks: In Your Dreams","2013-04-15",0.924
"Utopia","2013-05-24",0.969
"Brasslands","2013-06-15",0.926
"Karaoke!","2013-04-03",0.6
"The Man Who Made Angels Fly","2013-06-30",0.887
"Worm","2013-05-31",0.6
"El otro día","2013-04-14",0.6
"Enjoy Yourself","2013-04-20",0.6
"Canela","2013-04-12",0.917
"箱入り息子の恋","2013-06-08",0.776
"전국노래자랑","2013-05-01",1.386
"Tra cinque minuti in scena","2013-06-27",1.363
"नौटंकी साला","2013-04-12",1.231
"Zapatlela 2","2013-06-07",0.84
"Invocation","2013-05-06",1.289
"ACM Presents: Tim McGraw's Superstar Summer Night","2013-05-20",0.609
"홀리","2013-06-19",0.862
"Post Partum","2013-06-22",0.6
"Tommy James & The Shondells - Live at the Bitter End","2013-05-14",0.6
"By the Way","2013-06-23",0.6
"Spring Summer","2013-06-20",0.6
"The Prodigal Stun(na)","2013-06-05",0.6
"Gay Latino Los Angeles: Coming of Age","2013-06-22",0.6
"Emigrantai","2013-04-05",0.644
"Pourquoi personne me croit?","2013-05-14",0.6
"Scooby-Doo! and the Circus Monsters","2013-06-12",0.6
"CMA Country Music Festival 2013","2013-06-01",0.6
"Familie Sonntag auf Abwegen","2013-04-18",0.6
"10 Buildings That Changed America","2013-05-12",0.6
"Frammenti elettrici n. 7 - Gypsies Toward Bamyan","2013-04-16",0.6
"HeartChild","2013-04-25",0.6
"The Big Melt: How Steel Made Us Hard","2013-06-12",0.6
"The Librarian and The Banjo","2013-04-14",0.6
"Romy, ich bin krank","2013-06-07",0.6
"Ljubav dolazi kasnije","2013-04-03",0.6
"The Frames: In the Deep Shade","2013-04-18",0.6
"Hiroku: Defensores de Gaia","2013-05-16",0.64
"Just Married - Hochzeiten zwei","2013-05-02",0.846
"What Is Neorealism?","2013-06-17",0.846
"Red, White, and Blueprints: A Rust Belt Documentary","2013-04-03",0.6
"Tombatossals La Leyenda de los gigantes","2013-06-14",0.6
"Thillu Mullu","2013-06-14",0.6
"Cannon Fodder","2013-05-10",0.826
"Kekkonen Tulee!","2013-04-15",1.216
"Once Upon a Time...","2013-05-08",1.325
"トラベラーズ 次元警察","2013-04-13",0.768
"Schwarzer Panther","2013-06-30",1.728
"¡Asu Mare!","2013-04-11",0.806
"Badass Showdown","2013-04-01",2.127
"Scavenger Killers","2013-06-01",1.559
"Llyn Foulkes One Man Band","2013-06-20",0.931
"Lucky Di Unlucky Story","2013-04-26",1.263
"Bez doteku","2013-06-29",2.111
"Leve boerenliefde","2013-05-14",1.4
"Lotta & die frohe Zukunft","2013-04-04",1.826
"100 metros estilo libre","2013-06-01",0.6
"光辉岁月","2013-06-09",0.932
"Blunt Movie","2013-04-20",0.6
"Gator Green","2013-06-11",0.6
"Alone Time","2013-04-05",0.722
"Rihanna 777","2013-05-06",1.266
"Wild Horses","2013-06-22",0.921
"Mahjong","2013-06-01",0.673
"Bakomfilm Smultronstället","2013-06-11",1.259
"The Manor","2013-05-10",0.673
"La città ideale","2013-04-10",1.4
"Raça","2013-05-17",0.6
"Greeku Veerudu","2013-05-02",0.6
"꼭두각시","2013-06-20",0.906
"Chukkalanti Ammayi Chakkanaina Abbayi","2013-05-25",0.714
"Die Nordsee - Unser Meer","2013-04-18",0.6
"A Memória que me Contam","2013-06-26",1.156
"俺はまだ本気出してないだけ","2013-06-15",1.346
"All Together Now","2013-06-15",0.603
"La leggenda di Kaspar Hauser","2013-06-13",1.595
"中学生円山","2013-04-21",0.6
"Il volto di un'altra","2013-04-11",0.733
"Spirit of Marathon 2","2013-06-12",0.895
"Blanche Nuit","2013-04-10",1.351
"Gippi","2013-05-10",1.509
"Mayweather","2013-04-27",0.616
"Bairro","2013-06-26",0.67
"Slow - Langsam ist das neue schnell","2013-05-23",0.6
"Rodgers and Hammerstein's Carousel: Live from Lincoln Center","2013-04-26",0.881
"Dr. Easy","2013-06-20",0.921
"Running Deer","2013-06-01",0.707
"Apostles of Comedy: Onwards and Upwards","2013-06-14",0.683
"Chill: The Killing Games","2013-04-01",0.6
"The Corpse Grinders 3","2013-05-28",0.671
"Game","2013-04-05",0.747
"Pop Star","2013-05-28",0.866
"ガリレオXX","2013-06-22",0.6
"Desire","2013-04-26",1.132
"Godka cirka","2013-06-13",1.004
"Хайтарма","2013-05-18",0.6
"Cent pages blanches","2013-06-25",0.6
"Captain T&T","2013-05-28",0.6
"Tamara","2013-06-29",0.776
"Komm und Spiel","2013-05-19",0.662
"Rock and Roll Hall of Fame 2013 Induction Ceremony","2013-05-18",0.6
"All God's Creatures","2013-06-01",0.706
"بے حد","2013-06-08",0.656
"The Legacy of Dear Zachary: A Journey to Change the Law","2013-04-04",1.192
"The Last Mile","2013-05-09",0.64
"Dana Gould: I Know It's Wrong","2013-06-01",0.646
"Sombras de Nueva York","2013-06-14",0.669
"Don't Say No Until I Finish Talking: The Story of Richard D. Zanuck","2013-05-08",1.95
"Please Kill Mr. Know It All","2013-04-14",0.685
"White Lies","2013-06-26",1.21
"Owen Benjamin: High Five Til It Hurts","2013-06-28",1.663
"Devir","2013-05-31",0.675
"Strings","2013-06-03",0.6
"Echoes","2013-06-01",0.6
"Truth Unspoken","2013-06-11",0.6
"Quick to Duck","2013-06-04",0.6
"The Haumana","2013-05-03",0.846
"Bruno Mars - BBC Radio 1's Big Weekend 2013 Derry-Londonderry","2013-05-26",0.6
"Giselle","2013-06-14",0.645
"Needle","2013-05-23",0.677
"We Always Lie to Strangers","2013-04-04",0.6
"King Me","2013-05-01",0.6
"The Cook","2013-04-01",0.6
"Tlatelolco, Verano del 68","2013-05-19",0.839
"The Private Life of Deer","2013-05-08",0.71
"Party Time Party Time","2013-05-27",0.6
"Why In The World Are They Spraying?","2013-06-28",0.6
"Ein weites Herz","2013-04-01",0.626
"Delicacy","2013-04-20",0.6
"Roadkill Redemption","2013-05-27",0.6
"Cinta Brontosaurus","2013-05-07",0.6
"Monsoon Shootout","2013-05-18",1.246
"Bear Grylls: Born Survivor - Patagonia","2013-06-01",0.6
"Daddy Cool Munde Fool","2013-04-12",1.025
"The Violation","2013-04-06",0.886
"未来日記リダイヤル","2013-06-19",0.895
"Jabbed - Love, Fear and Vaccines","2013-05-26",0.858
"Into the Fire","2013-04-21",0.724
"Murilo Gun: Propaganda Enganosa","2013-04-04",0.6
"Big Gay Love","2013-06-21",0.914
"Paraíso","2013-04-25",0.631
"Manjari","2013-05-03",0.6
"Kiss the Water","2013-04-22",0.935
"AB-","2013-04-20",0.642
"I Always Said Yes: The Many Lives of Wakefield Poole","2013-06-09",0.6
"Edward VIII's Murderous Mistress","2013-04-23",0.631
"Money & Life","2013-05-01",0.6
"Download Festival 2013","2013-06-14",1.137
"Alice Walker: Beauty in Truth","2013-05-13",0.608
"About Time","2013-04-14",0.854
"The Outsider - Il Cinema Di Antonio Margheriti","2013-04-17",1.185
"Faded Color","2013-06-15",0.6
"Bakita Byaktigoto","2013-06-29",0.706
"Night Labor","2013-04-19",1.4
"Lari","2013-06-05",0.938
"Jack's Not Sick Anymore","2013-04-25",0.658
"Manhunt: Boston Bombers","2013-05-29",0.6
"Drone","2013-06-13",0.626
"La última estación","2013-04-29",0.892
"The Cinema According to Dalí","2013-05-07",0.6
"Wanessa - DNA Tour","2013-04-30",0.6
"The Naked Brand","2013-04-17",0.643
"Caucus","2013-04-30",0.643
"Rihanna No Regrets","2013-06-03",0.6
"12 Years of DFA: Too Old To Be New, Too New To Be Classic","2013-05-06",0.6
"Birds of a Feather","2013-06-25",0.637
"BoOzy' OS et la Gemme de Cristal","2013-04-14",0.846
"Une contre histoire de l'internet","2013-05-12",0.776
"The Magnificent Lion Boy","2013-05-21",0.6
"Trissákia 3","2013-05-25",0.6
"Silvi","2013-04-16",0.6
"Ecstasy","2013-06-30",0.6
"Chambre noire","2013-05-23",0.626
"நாகராஜ சோழன் எம்.ஏ, எம்.எல்.ஏ","2013-05-10",0.876
"Yük","2013-04-25",0.6
"The World's Most Beautiful Eggs: The Genius of Carl Faberge","2013-06-25",0.6
"Rocket Dog","2013-05-02",0.626
"Pecah","2013-06-12",0.646
"Wasted","2013-06-29",0.6
"Papua 3D","2013-04-13",0.951
"Inside Jaws: A Filmumentary","2013-06-15",0.6
"Homegoings","2013-06-25",0.603
"The Prodigal Returns - The Movie","2013-05-30",0.6
"Illuminate","2013-05-23",0.6
"Adults Only","2013-04-24",0.646
"Rising Star","2013-04-28",0.851
"Fight Like a Girl","2013-04-05",0.607
"Frostbite!","2013-06-15",0.73
"Out of sight","2013-05-31",1.103
"The Genius of Marian","2013-04-18",1.147
"Mutantz, Nazis and Zombies","2013-05-07",0.883
"Transmigrate: The Troubled One","2013-06-19",0.602
"Un petit bout de France","2013-05-07",0.6
"Buffalo Dreams","2013-06-22",0.6
"The Red Valentine","2013-04-24",0.6
"Reverse engineering","2013-06-21",0.6
"Семья","2013-04-24",0.6
"Стриптиз","2013-06-03",0.6
"Shazam and the Lost Path","2013-04-21",0.6
"Balavica","2013-04-18",0.6
"A Noisy Delivery","2013-04-09",0.6
"儚き片想い","2013-06-25",0.6
"pupil","2013-06-01",0.889
"Sonata","2013-05-09",0.6
"Playing with Fire","2013-04-11",0.6
"Esos colores que llevás","2013-05-01",0.6
"The Real Beauty and the Beast","2013-06-14",0.846
"Cassandra","2013-06-20",0.6
"Everything is terrible! The Rise and Fall of God","2013-06-01",0.6
"Obama's Real Reason He Wants Your Guns","2013-06-02",0.6
"Greenboy: Prescription for Death","2013-04-20",0.6
"Dyonélio","2013-05-05",0.6
"Playdate","2013-04-18",0.601
"I Will Show My Breasts","2013-05-22",0.6
"The Unlikely Pilgrims","2013-06-01",0.6
"Amberpark: The Beginning","2013-06-28",0.6
"Derrière le masque des super-héros","2013-04-17",0.6
"Festen","2013-06-22",0.6
"Den magiske tiden","2013-06-22",0.6
"Miss Todd","2013-06-18",0.846
"Buck Denver & Friends Presents: Clive & Ian's Wonder-Blimp of Knowledge 2","2013-06-26",0.6
"Coach","2013-06-18",0.6
"Alle Macht den Kindern!","2013-05-14",0.846
"らくごえいが","2013-04-06",0.6
"Slučajni prolaznik","2013-05-09",0.6
"Sherri Shepherd: It's My Time to Talk","2013-06-21",0.6
"Тот, кого вспомнили","2013-04-10",0.6
"Small Small Thing","2013-04-06",0.6
"Les Perruches","2013-06-21",0.6
"Animosity","2013-05-04",0.6
"The Road From Karakol","2013-05-02",0.6
"Halbe Hundert","2013-04-09",0.6
"Treibstoff","2013-05-01",0.6
"Endstation Bad Kleinen - Vom Versagen deutscher Sicherheitsorgane","2013-06-18",0.6
"永無宁日","2013-06-25",0.6
"Father Son Run","2013-06-18",0.604
"Run It","2013-05-31",0.6
"The Sunnyboy","2013-06-02",0.848
"레바논 감정","2013-06-19",0.6
"99 Kali Rindu","2013-05-08",0.6
"Agit Pop","2013-05-19",0.6
"Una vita da sogno","2013-05-23",0.6
"Mantrailer - Spuren des Verbrechens","2013-04-24",0.6
"Hvor lyset kommer ind","2013-04-09",0.6
"Magic Hour","2013-04-18",1.351
"Le voile brûlé","2013-04-17",0.6
"Em Busca de Iara","2013-04-10",0.6
"In God We Trust","2013-04-19",0.6
"I'm Fine, Thanks","2013-05-06",0.6
"くちづけ","2013-04-19",0.6
"探偵はBARにいる2 ススキノ大交差点","2013-05-11",0.757
"எதிர் நீச்சல்","2013-05-01",1.067
"Il disordine del cuore","2013-05-22",0.6
"県庁おもてなし課","2013-05-11",0.768
"Vorzimmer zur Hölle III - Plötzlich Boss","2013-04-25",0.6
"Ohne Gnade","2013-05-02",0.6
"బాద్‍షా","2013-04-05",2.079
"Les Lendemains","2013-04-17",1.4
"Sobre Ella","2013-06-27",0.6
"Santorini Blue","2013-05-01",0.6
"미생 프리퀄","2013-05-24",0.6
"L et M わたしがあなたを愛する理由","2013-05-16",0.6
"The Heeler","2013-04-18",0.865
"അയാള്‍","2013-06-28",0.6
"Bobô","2013-04-23",1.096
"The Spirit Game","2013-05-13",0.6
"絶叫学級","2013-06-14",0.6
"Pelle Politibil på sporet","2013-05-03",0.6
"はじまりのみち","2013-06-01",0.775
"American Meat","2013-04-12",0.645
"Così fan tutte","2013-06-21",0.6
"Frohes Schaffen","2013-05-02",0.6
"体脂肪計タニタの社員食堂","2013-05-25",0.68
"Hvalfjörður","2013-05-25",1.4
"La fugue","2013-06-08",0.853
"Bachchan","2013-04-11",1.988
"Refrain","2013-06-19",1.086
"Bikers Kental","2013-05-22",0.6
"Nasza klątwa","2013-05-28",0.6
"คู่กรรม","2013-04-04",0.614
"M Is for Malnutrition","2013-06-09",0.6
"പൈസ പൈസ","2013-06-28",0.771
"Возвращение Буратино","2013-04-24",1.4
"The Eugenist","2013-05-09",0.6
"Merci mon chien","2013-06-28",0.785
"Die Die Delta Pi","2013-06-21",0.6
"Tod in den Bergen","2013-05-06",0.6
"బలుపు","2013-06-29",0.6
"Dangereuses retrouvailles","2013-04-19",0.6
"ຈັນທະລີ","2013-05-18",0.84
"Algo Concreto","2013-04-26",0.689
"The Legend of Jimi Lazer","2013-06-23",1.506
"C/O Sir","2013-06-28",0.936
"Mortel Été","2013-06-19",0.767
"Radical - A Controversa Saga de Dadá Figueiredo","2013-04-12",0.6
"Le cose belle","2013-06-26",0.6
"The Cherokee Word for Water","2013-05-01",0.708
"Día de los muertos","2013-04-14",0.984
"Šmejdi","2013-04-18",0.722
"戦争と一人の女","2013-04-27",1.285
"Dolor","2013-05-27",0.6
"臨終囧事","2013-05-10",0.6
"Dragons: Real Myths and Unreal Creatures","2013-06-28",0.672
"The Bride and the Lover","2013-05-01",0.608
"Weasel","2013-06-09",0.6
"Worlds Apart","2013-04-05",0.954
"Bụi Đời Chợ Lớn","2013-04-18",0.6
"رسوایی","2013-04-17",0.6
"Sang Kiai","2013-05-30",0.6
"リーガル・ハイ","2013-04-13",0.936
"André Rieu - Live in Brazil","2013-05-14",0.6
"Prema Katha Chitram","2013-06-07",0.6
"Mörderische Jagd","2013-04-15",0.6
"Ritual - Una storia psicomagica","2013-04-20",0.6
"Amaro amore","2013-05-24",0.686
"Sola contigo","2013-06-14",1.056
"Astigmatismo","2013-05-01",0.6
"Sono un pirata, sono un signore","2013-04-18",1.186
"Alles für meine Tochter","2013-05-10",1.186
"ഹോട്ടൽ കാലിഫോർണിയ","2013-05-02",0.936
"Reencarnación, Una historia de amor","2013-05-24",0.6
"นางฟ้า","2013-06-06",0.6
"Amore carne","2013-06-26",0.6
"Re-Entry: Grey Zone","2013-06-07",0.6
"Maquina de sueños","2013-04-20",0.6
"The Gwaii","2013-06-06",0.6
"Hum Hai Raahi CAR Ke","2013-05-24",0.906
"100% BEEF","2013-05-31",0.961
"Screen","2013-06-15",0.6
"Cochemare","2013-06-10",0.6
"Landscapes and Subtitles","2013-04-17",0.6
"Tre giorni dopo","2013-06-01",0.6
"Die letzte Fahrt","2013-04-19",0.6
"Final Footage","2013-06-01",0.6
"Project London","2013-06-12",0.6
"女人公敌","2013-06-13",0.6
"앵두야, 연애하자","2013-06-06",0.6
"Milking Indemnity","2013-06-09",0.6
"Собачий рай","2013-06-15",0.644
"Automotive","2013-06-01",0.6
"308","2013-06-04",0.6
"The Rugby Player","2013-04-27",0.6
"The Misbehaviour of Polly Paper Cut","2013-06-22",0.6
"Rangeelay","2013-05-24",0.636
"Wrecked","2013-04-19",0.637
"Love, Sex, and Missed Connections","2013-06-05",0.6
"Tödliche Versuchung","2013-04-20",0.929
"සිරි පැරකුම්","2013-04-30",0.67
"குட்டிப்புலி","2013-05-30",1.172
"The Wiggles: Furry Tales","2013-06-19",0.6
"El verano de los peces voladores","2013-05-20",0.6
"The Dark Sorcerer","2013-06-10",0.6
"Hybrids","2013-06-07",0.6
"Pensé que iba a haber fiesta","2013-05-08",0.6
"Vennlige mennesker","2013-05-14",0.6
"Figments of a Father","2013-04-06",0.6
"This Way Out","2013-06-28",0.6
"Alive & Well","2013-05-22",0.6
"Billy Bates","2013-04-05",0.6
"72 മോഡൽ","2013-04-25",0.6
"Emit","2013-04-14",0.6
"Henry","2013-06-30",0.889
"Mike Case in: The Big Kiss Off","2013-06-15",0.6
"Jokowi","2013-06-20",0.6
"The Irrelevant Giant","2013-04-17",0.6
"Tu seras un homme","2013-05-15",0.746
"Don't Let Me Go","2013-04-06",0.917
"George","2013-06-21",0.6
"101 ചോദ്യങ്ങൾ","2013-04-19",0.6
"The Guest","2013-04-01",0.6
"A ritmo de Jess","2013-04-26",0.6
"برف روی کاج ها","2013-04-09",0.6
"Puzzle","2013-05-24",0.6
"Le Pouvoir","2013-05-15",0.6
"クソすばらしいこの世界","2013-06-08",0.656
"Nazithon: Decadence And Destruction","2013-06-11",0.6
"Письмо","2013-06-26",0.906
"24 Milchkühe und kein Mann","2013-05-23",0.6
"A Midsummer Night's Dream: Shakespeare's Globe Theatre","2013-06-01",0.6
"KoRn: Rock Am Ring 2013","2013-06-07",0.662
"سمير أبو النيل","2013-04-01",1.245
"When Brave Bird Saved","2013-04-25",0.645
"Wolfsong","2013-05-01",0.6
"Willa","2013-06-28",1.353
