"name","release","popularity"
"Vares – Kaidan tien kulkijat","2012-01-06",1.876
"Penumbra","2012-02-02",1.826
"After Fall, Winter","2012-01-27",2.411
"Bomber Boys","2012-02-05",3.442
"Vinyl","2012-03-15",2.318
"ATM เออรัก เออเร่อ","2012-01-19",2.499
"Buzzkill","2012-01-20",4.333
"Rzhevskiy protiv Napoleona","2012-01-25",1.173
"Pretty Obsession","2012-03-16",1.871
"My Best Day","2012-01-21",2.09
"Parlez-moi de vous","2012-01-11",2.123
"À l'aveugle","2012-03-06",2.414
"Gregory Crewdson: Brief Encounters","2012-03-01",3.042
"ÜnOfficially Yours","2012-02-15",1.985
"The Announcement","2012-03-11",1.551
"Min søsters børn alene hjemme","2012-02-02",1.657
"Middle of Nowhere","2012-01-20",2.766
"Kevin Smith: Burn in Hell","2012-02-11",3.403
"The Arrival of Wang","2012-03-09",2.784
"Sedona","2012-03-16",2.56
"Gli equilibristi","2012-01-01",1.985
"10 timer til Paradis","2012-01-22",2.322
"Goodnight for Justice: The Measure of a Man","2012-01-28",2
"Sea Wall","2012-01-01",2.131
"八星抱喜","2012-01-19",1.687
"Great Barrier Reef - Nature's Miracle","2012-01-01",1.416
"Jason Becker: Not Dead Yet","2012-03-03",3.083
"Lewis Black: In God We Rust","2012-03-17",2.923
"Sexy Assassins","2012-01-01",2.12
"La scomparsa di Patò","2012-02-24",2.853
"Easy Rider: The Ride Back","2012-02-25",1.753
"Big Love","2012-02-10",0.914
"Fake It So Real","2012-01-12",1.669
"The Grind","2012-03-23",1.138
"Demi Lovato: Stay Strong","2012-03-06",2.923
"逆転裁判","2012-02-12",2.67
"Possessions","2012-03-07",2.197
"Iron Maiden: En Vivo!","2012-03-23",2.102
"Stella Days","2012-03-09",2.717
"高海拔之戀 II","2012-02-09",1.259
"Twelfth Night","2012-03-10",2.443
"Dead End","2012-03-08",2.415
"Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s","2012-03-30",2.37
"มึงกู เพื่อนกันจนวันตาย","2012-01-19",2.044
"Supporting Characters","2012-01-23",4.231
"Saving Face","2012-03-08",2.411
"Cross Bearer","2012-01-01",2.837
"Il était une fois, une fois","2012-02-14",3.258
"Paan Singh Tomar","2012-03-02",3.011
"Infliction","2012-01-01",2.802
"Fixing Pete","2012-01-07",2.732
"عمر وسلمى 3","2012-01-10",1.693
"Z-108 qi cheng","2012-01-01",1.414
"Gali Gali Chor Hai","2012-02-03",1.65
"Losing Control","2012-03-23",1.885
"Avarice","2012-02-08",1.843
"Abar Byomkesh","2012-03-23",1.894
"Bill Maher: CrazyStupidPolitics","2012-02-13",1.916
"1313: Cougar Cult","2012-02-01",1.67
"Heleno","2012-03-29",1.72
"Padroni di casa","2012-03-13",1.911
"Johnny Carson: King of Late Night","2012-01-01",1.594
"Silencio en la nieve","2012-01-20",2.067
"Pavilion","2012-03-12",2.233
"Az ajtó","2012-03-08",2.682
"Säilöttyjä unelmia","2012-01-25",1.373
"Kadhalil Sodhappuvadhu Yeppadi","2012-02-17",1.39
"The Brussels Business","2012-03-13",2.741
"Vares – Uhkapelimerkki","2012-03-16",1.043
"Stealing Las Vegas","2012-01-01",2.167
"The Wilding","2012-02-13",3.237
"Cilvēki Tur","2012-03-02",1.124
"Dead Weight","2012-03-30",1.865
"Kac Wawa","2012-03-02",2.118
"My Daughter the Teenage Nudist","2012-01-12",2.594
"Une Nuit","2012-01-03",1.991
"Csak a szél","2012-02-15",0.936
"My Mother's Secret","2012-01-01",2.225
"Vampireland","2012-03-01",2.284
"Berlin Kaplanı","2012-01-27",2.8
"Megaquake 10.0","2012-01-11",1.304
"Offroad","2012-01-11",1.54
"Doug Stanhope: Before Turning the Gun on Himself","2012-03-12",1.643
"Escape","2012-01-21",1.629
"The Odds","2012-03-02",2.852
"I Ain't Scared of You: A Tribute to Bernie Mac","2012-02-19",1.423
"Hungry for Change","2012-01-01",2.33
"Carol Channing: Larger Than Life","2012-01-20",2.385
"The Space Tour","2012-03-24",1.545
"Los Ilusionautas","2012-01-26",1.414
"Un Jour mon père viendra","2012-02-03",2.271
"Chasing Leprechauns","2012-03-17",1.57
"La mer à l'aube","2012-03-21",1.277
"Gabe the Cupid Dog","2012-01-01",2.081
"Scenes from a Gay Marriage","2012-01-26",3.203
"NWR","2012-02-02",2.005
"God's Country","2012-02-24",2.543
"Dorothy And The Witches Of Oz","2012-02-17",2.82
"九十九","2012-01-01",1.458
"Taylor Swift: Just for You","2012-02-01",1.651
"The Endless Possibility of Sky","2012-01-01",1.544
"First Man on the Moon","2012-01-01",1.883
"House Arrest","2012-02-11",2.412
"A Smile as Big as the Moon","2012-01-29",2.428
"God Save My Shoes","2012-03-30",1.359
"8","2012-03-03",1.421
"Viceværten","2012-03-25",1.772
"Süskind","2012-01-19",1.423
"Prometheus: Prologue - Happy Birthday, David","2012-03-17",0.749
"Barrio Tales","2012-01-12",1.477
"Great Barrier Reef","2012-01-01",2.082
"Bottom","2012-01-01",1.366
"원더풀 라디오","2012-01-05",1.215
"Mr. & Mrs. Gambler","2012-02-23",1.689
"美好2012","2012-03-21",1.532
"Yin shi nan nü - Hao yuan you hao jin","2012-03-23",2.08
"Ljudožder vegetarijanac","2012-03-01",1.617
"痞子英雄：全面開戰","2012-01-13",2.262
"All In: The Poker Movie","2012-03-23",1.153
"Bratz: Desert Jewelz","2012-01-10",1.966
"Iconoclast","2012-03-22",1.089
"Prometheus Trap","2012-01-01",1.607
"Final Cut: Hölgyeim és uraim","2012-02-04",2.906
"Requiem For The Damned","2012-01-01",1.346
"Ralphie May: Too Big to Ignore","2012-03-04",2.167
"Monumental: In Search of America's National Treasure","2012-03-30",1.964
"Catastroika","2012-02-11",2.498
"Attack of the Herbals","2012-01-01",1.606
"Vinylmania: When Life Runs at 33 Revolutions Per Minute","2012-01-01",1.255
"Swimmer","2012-01-25",1.405
"Kulman pojat","2012-02-24",2.414
"情谜","2012-03-08",0.886
"The Peter Weyland Files: TED 2023","2012-02-28",1.4
"Beauty and the Least","2012-01-01",1.616
"കാസനോവ","2012-01-25",1.708
"朱花の月","2012-02-01",1.404
"Paul Mooney: The Godfather of Comedy","2012-02-03",1.294
"Don't Go in the Woods","2012-01-13",1.875
"Payback Season","2012-03-09",1.909
"Papa","2012-02-02",1.301
"Toată lumea din familia noastră","2012-02-13",1.962
"Welcome to Pine Hill","2012-03-01",1.908
"Michael Curtiz: The Greatest Director You Never Heard Of","2012-01-01",0.932
"The City Dark","2012-01-20",1.484
"Kohta 18","2012-03-09",1.851
"The Monkey King: Uproar in Heaven","2012-01-12",0.954
"Love Me","2012-01-01",1.723
"What My Husband Doesn't Know","2012-02-07",1.804
"Volume","2012-03-01",0.672
"Erotic Karma","2012-01-01",1.207
"La nouvelle Blanche-Neige","2012-01-04",2.102
"Daffy's Rhapsody","2012-02-10",2.613
"The Marriage Chronicles","2012-02-14",2.127
"しあわせのパン","2012-01-28",2.26
"Kompani Orheim","2012-03-02",1.752
"ギョ","2012-02-15",2.315
"In Tahrir Square: 18 Days of Egypt's Unfinished Revolution","2012-01-14",0.958
"Linotype: The Film","2012-02-03",1.703
"The Vortex","2012-01-01",2.084
"The 10 Commandments of Chloe","2012-02-01",1.259
"Here","2012-01-24",1.006
"Back To The Sea","2012-01-27",2.441
"Was bleibt","2012-02-14",1.16
"Ishq","2012-02-24",1.72
"സെക്കന്‍റ് ഷോ","2012-02-03",1.4
"Bill Gates: A Tycoon Story","2012-01-01",1.029
"A Thousand Cuts","2012-01-21",2.744
"A Cross to Bear","2012-02-18",1.304
"The B-52s with the Wild Crowd! - Live in Athens, GA","2012-03-20",0.752
"Derby Baby: A Story of Love, Addiction and Rink Rash","2012-03-31",0.6
"Das Wunder von Kärnten","2012-01-18",0.78
"Allez, Eddy!","2012-03-28",1.254
"Suspicion","2012-03-02",0.92
"Jeremy Fink and the Meaning of Life","2012-03-06",1.826
"Em Câmara Lenta","2012-03-08",0.6
"Whiskey Business","2012-03-25",1.176
"20MALEGAYNYC","2012-01-01",0.6
"Nipples & Palm Trees","2012-01-01",1.446
"Adnan Sempit 2","2012-02-23",1.221
"Musical Chairs","2012-03-23",1.512
"Betty White's 90th Birthday: A Tribute to America's Golden Girl","2012-01-16",1.44
"Das Kindermädchen","2012-01-08",0.687
"Them Idiots: Whirled Tour","2012-03-12",2.085
"Michael Jackson: Life, Death and Legacy","2012-01-01",1.174
"L","2012-01-23",1.031
"ഈ അടുത്ത കാലത്ത്","2012-02-24",1.615
"Zombibi","2012-02-16",2.765
"러브픽션","2012-02-29",1.058
"Soda Springs","2012-03-27",1.672
"Devils, Angels & Dating","2012-01-01",0.987
"가비","2012-03-15",1.23
"Anton Corbijn Inside Out","2012-03-22",2.442
"Ethel","2012-01-20",3.026
"贖罪","2012-01-07",0.905
"Zолушка","2012-02-14",0.926
"Fuck Up","2012-03-16",1.04
"Tsunami - Das Leben danach","2012-02-05",0.928
"Exit Strategy","2012-02-10",1.835
"Lo mejor de Eva","2012-02-10",0.819
"The Pruitt-Igoe Myth","2012-01-20",2.415
"The Island President","2012-03-28",1.077
"Better Than Something: Jay Reatard","2012-03-02",0.832
"En gång i Phuket","2012-02-03",2.043
"Woman Hunting Massacre Woods","2012-02-03",0.953
"マジック・ツリーハウス","2012-01-07",1.867
"தோனி","2012-02-10",1.031
"Oma & Bella","2012-02-16",1.082
"ロボジー","2012-01-14",1.088
"New Hope","2012-02-10",1.874
"The Woodcarver","2012-03-05",2.209
"La Vengeance","2012-02-26",0.966
"Una noche","2012-02-15",1.377
"Amazing Africa","2012-02-20",1.348
"Torpédo","2012-03-21",1.536
"The Foreigner","2012-03-16",1.163
"Sztos 2","2012-01-20",2.121
"Den som dræber 6 - Fortidens skygge","2012-03-15",1.131
"Hornet's Nest","2012-03-31",0.962
"Zettl","2012-02-01",0.795
"嫁個100分男人","2012-03-22",1.4
"Occupation: Fighter","2012-02-20",1.626
"The Diary of Preston Plummer","2012-03-05",1.479
"DevilDolls","2012-01-01",1.669
"Gang of Roses 2: Next Generation","2012-02-10",1.259
"Άδικος Κόσμος","2012-02-02",1.534
"Моя безумная семья","2012-01-05",0.84
"Blue Hole","2012-01-01",1.141
"Fuck UK","2012-02-01",0.6
"Jonas","2012-01-05",1.46
"Lukewarm","2012-01-01",1.256
"Population 2","2012-01-01",2.487
"James Bond - 50th Anniversary: Bonus Features","2012-01-01",1.763
"David E. Talbert's What Goes Around Comes Around","2012-03-06",1.229
"Patience (After Sebald)","2012-01-27",0.936
"Pitääkö mun kaikki hoitaa?","2012-02-17",1.286
"The Freedom of Silence","2012-01-07",1.009
"The Apple Pushers","2012-02-10",1.4
"A Cautionary Tail","2012-01-01",1.079
"L'Oncle Charles","2012-03-21",1.497
"The Taiwan Oyster","2012-03-10",1.321
"Slaughter Daughter","2012-01-01",0.6
"London, Paris, New York","2012-03-02",0.97
"Fire Ants 3D: The Invincible Army","2012-01-07",1.009
"De jueves a domingo","2012-01-28",0.889
"Re:Generation Music Project","2012-02-16",1.364
"Deep in the Heart","2012-01-01",1.659
"Rogue Assassin","2012-01-01",1.4
"Can U Feel It","2012-03-22",1.275
"Varg Veum - De døde har det godt","2012-01-20",0.866
"1313: Bigfoot Island","2012-02-01",1.011
"Sunset Stories","2012-03-10",1.173
"அரவான்","2012-03-02",0.857
"Heist: Who Stole the American Dream?","2012-03-02",1.076
"부러진 화살","2012-01-18",1.685
"JB Smoove: That's How I Dooz It","2012-01-21",0.96
"The Grey Mile","2012-01-01",1.233
"Doggiewoggiez! Poochiewoochiez!","2012-01-27",3.084
"Hontô wa eroi Gurimu dôwa: Reddo suwôdo","2012-03-03",1.181
"Gumball 3000: Number 13","2012-03-15",1.552
"Valley of Saints","2012-01-23",0.988
"Hitman","2012-02-22",0.755
"Blood Money","2012-03-31",1.639
"Kvarteret Skatan reser till Laholm","2012-03-16",2.535
"Demon Hunter","2012-03-20",1.704
"How to Sell a Banksy","2012-01-06",2.3
"5 Shells","2012-03-09",1.076
"Slug Invasion","2012-01-25",1.405
"Black Out","2012-01-25",1.839
"Alter Bridge: Live at Wembley","2012-03-26",1.176
"Mark Zuckerberg: Inside Facebook","2012-01-26",1.009
"Sholem Aleichem: Laughing In The Darkness","2012-02-24",0.84
"Codependent Lesbian Space Alien Seeks Same","2012-01-06",1.775
"100% Love","2012-01-20",0.933
"Конвой","2012-02-12",0.6
"Overtime","2012-01-29",1.408
"倭寇的踪迹","2012-02-24",1.437
"Concepción Arenal, la visitadora de cárceles","2012-01-01",1.728
"I Am Zozo","2012-02-18",1.377
"As Aventuras de Agamenon, o Repórter","2012-01-06",1.103
"Sophomore","2012-01-13",0.679
"Leaving D.C.","2012-01-01",1.95
"Going Cardboard: A Board Game Documentary","2012-02-11",1.364
"Corazon: Ang Unang Aswang","2012-03-14",0.97
"L'hiver dernier","2012-02-29",1.519
"Few Words","2012-01-01",0.941
"Yedyanchi Jatra","2012-01-01",1.776
"ദി കിംഗ്‌ ആന്‍ഡ്‌ ദി കമ്മീഷണര്‍","2012-03-21",0.84
"Sumpahan Kum Kum","2012-01-26",0.88
"Windfall","2012-02-03",1.11
"Samoubiytsy","2012-03-01",1.44
"春嬌與志明","2012-03-29",3.317
"Schuld sind immer die anderen","2012-01-19",1.349
"Scorpions: Get Your Sting & Blackout Live","2012-02-21",1.276
"Ekk Deewana Tha","2012-02-17",1.47
"வேட்டை","2012-01-13",1.863
"Host","2012-01-01",1.506
"Shackleton's Captain","2012-03-01",0.887
"WWII in 3D","2012-01-24",1.258
"Inside the Titanic","2012-03-22",0.6
"Soul Food Junkies","2012-01-01",1.176
"One Hit From Home","2012-03-06",1.044
"My Cactus Heart","2012-01-25",0.606
"Mother's Milk","2012-01-01",1.296
"Yes, We're Open","2012-03-11",1.149
"Youp van 't Hek: De 2e Viool","2012-01-01",0.6
"Sams im Glück","2012-03-27",0.783
"Ocean Circus 3D - Underwater Around the World","2012-02-19",1.31
"麒麟の翼 ～劇場版・新参者～","2012-01-28",1.282
"Lipstikka","2012-03-01",1.513
"deadmau5: Meowingtons Hax 2k11 Toronto","2012-02-07",0.67
"Joe Bonamassa: Beacon Theatre - Live From New York","2012-03-26",1.126
"2012 我爱HK  喜上加囍","2012-01-20",1.408
"A Night at the Movies: Hollywood Goes to Washington","2012-01-01",0.972
"The Dark Sleep","2012-03-02",0.659
"Felipe Esparza: They're Not Gonna Laugh At You","2012-01-01",1.806
"Yoko","2012-02-15",1.518
"Bad Fever","2012-02-03",0.715
"Sext Up Kids","2012-01-01",0.745
