"name","release","popularity"
"Tu veux ou tu veux pas","2014-10-01",6.507
"Trash","2014-10-09",6.031
"Virunga","2014-11-07",7.388
"Lava","2014-10-10",7.633
"Testament of Youth","2014-10-14",10.148
"A Good Marriage","2014-10-03",8.252
"Kill the Messenger","2014-10-09",9.722
"Gus - Petit oiseau, grand voyage","2014-11-06",4.415
"Rudderless","2014-10-17",9.067
"ABCs of Death 2","2014-10-02",8.093
"Mythica: A Quest for Heroes","2014-12-08",8.223
"Late Phases","2014-11-21",7.548
"GirlHouse","2014-10-16",7.295
"Get Santa","2014-12-05",6.22
"V/H/S: Viral","2014-10-23",7.836
"Before I Disappear","2014-10-11",6.24
"Rosewater","2014-11-07",6.503
"LEGO DC Comics Super Heroes: Batman: Be-Leaguered","2014-10-27",4.792
"Drive Hard","2014-10-03",6.363
"Honig im Kopf","2014-12-25",7.899
"पीके","2014-12-18",9.501
"The Canal","2014-10-10",7.311
"Top Five","2014-12-12",8.371
"Une heure de tranquillité","2014-12-31",5.892
"Electric Boogaloo: The Wild, Untold Story of Cannon Films","2014-10-06",7.743
"Samba","2014-10-15",5.445
"The Town that Dreaded Sundown","2014-10-16",6.255
"The Duke of Burgundy","2014-10-18",8.03
"Nanny Cam","2014-12-28",5.212
"7 Minutes","2014-10-26",4.712
"Il ragazzo invisibile","2014-12-18",8.797
"Ride","2014-11-08",7.741
"Gutshot Straight","2014-10-11",4.609
"[REC] 4: Apocalipsis","2014-10-31",8.353
"Dark Was the Night","2014-10-17",7.394
"Poker Night","2014-12-20",6.249
"Ma tu di che segno 6?","2014-12-11",5.716
"Search Party","2014-10-30",6.48
"Снежная королева 2: Перезаморозка","2014-12-12",5.828
"The Road Within","2014-10-24",6.157
"The Taking of Deborah Logan","2014-10-21",6.626
"La French","2014-12-03",5.889
"Dear White People","2014-10-17",7.189
"Let's Kill Ward's Wife","2014-12-23",6.107
"A LEGO Brickumentary","2014-11-09",7.291
"Big Driver","2014-10-18",6.019
"En duva satt på en gren och funderade på tillvaron","2014-10-24",6.852
"Sword of Vengeance","2014-10-03",4.837
"Confusi e felici","2014-10-30",4.998
"Le père Noël","2014-12-04",4.946
"Stretch","2014-10-14",5.96
"Altar","2014-12-27",5.462
"Northpole","2014-11-15",5.058
"A Royal Christmas","2014-11-21",6.23
"一個人的武林","2014-10-31",8.31
"Anime nere","2014-10-01",6.438
"The Houses October Built","2014-10-10",7.036
"Where the Devil Hides","2014-10-10",5.651
"Copenhagen","2014-10-03",5.091
"Marvel: 75 Years, From Pulp to Pop!","2014-11-04",4.874
"Sex Ed","2014-11-07",5.913
"The Christmas Secret","2014-11-23",6.393
"Ogni maledetto Natale","2014-11-27",6.265
"Interstellar: Nolan's Odyssey","2014-11-05",6.591
"Timbuktu","2014-12-10",6.313
"Bill Burr: I'm Sorry You Feel That Way","2014-12-05",5.295
"Andiamo a quel paese","2014-11-06",5.331
"智取威虎山","2014-12-24",6.594
"Kajaki","2014-11-12",5.759
"Finders Keepers","2014-10-18",6.435
"There's Always Woodstock","2014-11-14",6.109
"हैदर","2014-10-02",6.132
"神さまの言うとおり","2014-11-15",6.24
"Listen Up Philip","2014-10-17",6.049
"Goodbye to All That","2014-12-17",4.141
"Doctor Who: Last Christmas","2014-12-25",5.547
"Scusate se esisto!","2014-11-20",7.397
"Merchants of Doubt","2014-11-08",5.718
"Manny","2014-12-31",6.205
"Northern Soul","2014-10-17",5.424
"Debug","2014-11-03",4.924
"Stand Up, Strip Down","2014-12-05",5.008
"A Christmas Kiss II","2014-12-13",5.937
"Torrente 5: Operación Eurovegas","2014-10-03",6.567
"Grace","2014-10-28",9.548
"La Prochaine fois je viserai le cœur","2014-11-12",6.732
"Drumline: A New Beat","2014-10-27",5.149
"I Am Ali","2014-10-10",5.852
"Kumiko, the Treasure Hunter","2014-11-13",6.521
"ONE PIECE “3D2Y” エースの死を越えて! ルフィ仲間との誓い","2014-12-31",3.945
"Christmas at Cartwright's","2014-12-07",3.89
"Hello Ladies: The Movie","2014-11-22",5.52
"La scuola più bella del mondo","2014-11-13",5.18
"Age of Ice","2014-12-09",3.477
"She's Beautiful When She's Angry","2014-12-05",4.005
"My Beautiful Broken Brain","2014-11-21",5.602
"Expelled","2014-12-12",6.305
"बैंग बैंग","2014-10-02",6.109
"Montana","2014-10-05",4.455
"Il ricco, il povero e il maggiordomo","2014-12-11",5.347
"Jingle All the Way 2","2014-12-02",4.669
"Top Gear: The Perfect Road Trip 2","2014-11-17",4.961
"Against the Sun","2014-11-22",5.793
"Iris","2014-10-09",4.887
"The Cut","2014-10-16",2.8
"Sugar Daddies","2014-12-23",3.869
"Charlie's Farm","2014-12-04",5.227
"Fear Clinic","2014-10-31",4.768
"Вычислитель","2014-12-18",2.737
"Standby","2014-11-14",4.467
"The Overnighters","2014-10-10",5.336
"Peter Pan Live!","2014-12-04",4.505
"Lou ! Journal infime","2014-10-08",4.785
"One Starry Christmas","2014-11-01",3.868
"Lap Dance","2014-12-05",5.473
"Un village presque parfait!","2014-11-15",4.4
"Il giovane favoloso","2014-10-16",4.715
"...E fuori nevica!","2014-10-16",5.27
"Grumpy Cat's Worst Christmas Ever","2014-11-29",4.576
"楽園追放","2014-11-15",5.099
"El Club de los Incomprendidos","2014-12-25",7.365
"Monster High: Freaky Fusion","2014-10-06",5.433
"The Rise and Rise of Bitcoin","2014-10-03",4.748
"Mockingbird","2014-10-07",4.274
"Banksy Does New York","2014-11-17",4.39
"Best Christmas Party Ever","2014-12-13",3.357
"See No Evil 2","2014-10-21",6.406
"Star Wars Rebels: Spark of Rebellion","2014-10-03",4.928
"ഇയോബിന്‍റെ പുസ്തകം","2014-11-07",2.29
"국제시장","2014-12-17",4.355
"Recipe for Love","2014-10-11",5.033
"Männerhort","2014-10-02",5.42
"Paranormal Island","2014-12-10",3.523
"Las Oscuras Primaveras","2014-10-21",4.13
"Dead Still","2014-10-06",3.222
"Soap Opera","2014-10-23",6.755
"寄生獣","2014-11-29",4.267
"The Boy in the Dress","2014-12-26",3.376
"Monty Python: The Meaning of Live","2014-11-13",3.592
"The Barkley Marathons: The Race That Eats Its Young","2014-10-26",5.497
"The Hero of Color City","2014-10-03",4.77
"Aaliyah: The Princess of R&B","2014-11-15",4.544
"Set Fire to the Stars","2014-11-07",3.046
"Happy New Year","2014-10-23",6.38
"Why Horror?","2014-10-03",4.712
"Posthumous","2014-10-04",4.507
"마담 뺑덕","2014-10-02",4.379
"Phantom Halo","2014-10-24",5.063
"We'll Never Have Paris","2014-10-01",4.098
"One Christmas Eve","2014-11-30",2.499
"Lennon or McCartney","2014-12-12",3.475
"Les Héritiers","2014-12-03",4.408
"Dig Two Graves","2014-10-17",4.673
"Turkey Shoot","2014-12-04",3.716
"Tutto molto bello","2014-10-09",4.014
"Pek Yakında","2014-10-02",4.699
"Beethoven's Treasure Tail","2014-10-02",5.681
"Electricity","2014-12-12",2.95
"Un Natale stupefacente","2014-12-18",6.297
"Coffee Shop","2014-11-12",4.03
"Christmas Under Wraps","2014-11-29",4.805
"黄飞鸿之英雄有梦","2014-11-20",5.2
"The Device","2014-12-16",4.434
"La dictadura perfecta","2014-10-16",3.961
"Wir sind jung. Wir sind stark.","2014-10-21",2.907
"Ёлки 1914","2014-12-25",2.386
"Hangar 10","2014-10-22",4.182
"Tell","2014-12-04",5.242
"Allies","2014-11-01",3.808
"Trailer Park Boys: Live at the North Pole","2014-11-15",4.06
"Back to Christmas","2014-12-20",4.999
"एक्शन जैकसन","2014-12-05",3.297
"On a marché sur Bangkok","2014-10-22",4.085
"I Am Santa Claus","2014-11-04",4.506
"கத்தி","2014-10-22",3.824
"My Boyfriends' Dogs","2014-10-18",4.412
"Welp","2014-10-29",4.684
"Signed, Sealed, Delivered for Christmas","2014-11-23",3.064
"Eat With Me","2014-12-05",3.823
"Fugly!","2014-11-05",2.91
"Jauja","2014-11-27",3.269
"Weekend Sexcapades","2014-10-31",4.947
"The Christmas Parade","2014-12-14",4.031
"Beyond Justice","2014-12-31",2.989
"Day of the Mummy","2014-10-20",3.454
"Garm Wars: The Last Druid","2014-10-24",3.585
"A Cookie Cutter Christmas","2014-11-09",4.615
"For Min Brors Skyld","2014-12-08",4.096
"Big Stone Gap","2014-10-09",3.196
"We Still Kill the Old Way","2014-12-12",3.734
"Ardennes Fury","2014-11-11",3.812
"Jurassic City","2014-12-31",3.689
"The Surface","2014-10-09",2.553
"Nowhere Safe","2014-10-05",4.291
"Journey to Le Mans","2014-10-23",4.408
"Seasons of Love","2014-11-23",2.712
"一步之遥","2014-12-18",2.735
"The Hacker Wars","2014-10-17",5.572
"Interior","2014-10-26",2.792
"Chelsea Peretti: One of the Greats","2014-11-14",4.389
"Catch Hell","2014-10-10",4.955
"Dead on Campus","2014-11-10",3.513
"23 Blast","2014-10-24",4.175
"Hellmouth","2014-10-17",3.672
"The Seven Five","2014-11-14",3.471
"Lake Fear","2014-12-01",3.76
"劇場版「進撃の巨人」前編～紅蓮の弓矢～","2014-11-22",4.413
"第七謊言","2014-10-30",1.407
"Happy Ending","2014-11-21",2.84
"Touch the Wall","2014-11-15",2.917
"Jennifer Lopez: Dance Again","2014-12-31",3.604
"Showrunners: The Art of Running a TV Show","2014-10-17",4.683
"A Perfect Christmas List","2014-12-14",5.203
"A Belle for Christmas","2014-11-04",2.948
"A Prayer for Rain","2014-12-05",2.784
"Nativity 3: Dude, Where's My Donkey?!","2014-11-14",4.449
"Unutursam Fısılda","2014-10-29",2.895
"Spud 3: Learning to Fly","2014-12-16",3.036
"Hollows Grove","2014-10-21",3.554
"Matt Shepard Is a Friend of Mine","2014-10-07",3.637
"近キョリ恋愛","2014-10-11",3.332
"Operasjon Arktis","2014-10-17",2.426
"Too Many Cooks","2014-10-27",3.739
"I Dream Of Wires","2014-11-10",3.42
"Garage Sale Mystery: All That Glitters","2014-10-01",3.178
"Liz en Septiembre","2014-10-02",2.177
"Tony Bennett and Lady Gaga: Cheek To Cheek Live!","2014-10-24",4.432
"All Relative","2014-11-21",3.41
"He Who Dares: Downing Street Siege","2014-12-02",2.915
"Muffin Top: A Love Story","2014-10-18",2.639
"Torneranno i prati","2014-11-06",2.753
"Christian Mingle","2014-10-10",4.195
"The Black Rider: Revelation Road","2014-10-07",2.653
"The Christmas Heart","2014-11-06",3.058
"The Incredible Adventures Of Professor Branestawm","2014-12-24",1.575
"Two-Bit Waltz","2014-11-21",2.416
"The Forecaster","2014-11-24",4.43
"A escondidas","2014-10-03",2.644
"Горько! 2","2014-10-23",2.549
"Saving Christmas","2014-11-14",2.435
"The Christmas Shepherd","2014-11-23",4.791
"Pervert Park","2014-11-06",2.17
"Chelsea Handler: Uganda Be Kidding Me Live","2014-10-10",4.161
"Happy Valley","2014-11-14",2.161
"The Tree That Saved Christmas","2014-11-30",3.367
"21 Years: Richard Linklater","2014-11-07",3.479
"10,000 Days","2014-11-23",4.135
"A Single Life","2014-12-04",1.769
"アオハライド","2014-12-13",3.079
"Along Came a Nanny","2014-10-12",3.201
"Lord of the Dance: Dangerous Games","2014-11-24",2.931
"Wedding Planner Mystery","2014-10-19",3.209
"Hit by Lightning","2014-10-31",3.372
"The Dorm","2014-10-26",3.316
"Starve","2014-10-03",2.579
"Naughty & Nice","2014-11-09",5.49
"Plague","2014-10-30",2.936
"L'Enquête","2014-11-01",4.241
"The Scopia Effect","2014-11-01",2.489
"Neve","2014-12-11",2.637
"Holiday Miracle","2014-12-01",2.718
"Firequake","2014-12-22",4.278
"Angels and Ornaments","2014-11-16",2.791
"The Principle","2014-10-14",2.426
"百円の恋","2014-11-15",2.007
"Tim Maia","2014-10-30",3.946
"ऊँगली","2014-11-28",4.878
"Vie Sauvage","2014-10-29",3.94
"Christmas Song","2014-11-06",3.262
"Berkshire County","2014-10-05",3.709
"Tom and Jerry Santa's Little Helpers","2014-11-19",2.498
"The Perfect Husband","2014-12-04",2.63
"Le Grimoire d'Arkandias","2014-10-22",3.258
"Bacao","2014-10-20",1.274
"Jeff Dunham: All Over the Map","2014-11-18",3.115
"Bonobo","2014-12-05",3.449
"Extraction Day","2014-10-20",3.863
"힐링 메이트","2014-11-01",4.069
"Stille hjerte","2014-11-13",1.412
"痞子英雄：黎明再起","2014-10-01",2.415
"The Science of Interstellar","2014-11-25",2.915
"Un illustre inconnu","2014-11-19",4.215
"Winterkartoffelknödel","2014-10-16",4.545
"Ambition","2014-10-24",2.927
"She Makes Comics","2014-11-15",3.505
"暴瘋語","2014-11-19",2.643
"黄金时代","2014-10-01",2.732
"National Gallery","2014-10-08",3.275
"Dark Haul","2014-10-04",4.096
"Sex, кофе, сигареты","2014-11-20",1.913
"He Took His Skin Off for Me","2014-10-18",2.376
"Bodybuilder","2014-10-01",3.003
"Jaco","2014-10-06",3.071
"Bogowie","2014-10-10",3.22
"Eric Clapton - Planes, Trains and Eric","2014-10-31",2.216
"Misfire","2014-10-06",3.812
"Treehouse","2014-10-20",3.204
"Christmas Icetastrophe","2014-12-20",2.785
"Love by the Book","2014-12-03",3.027
"Merry Ex-Mas","2014-12-05",4.296
"Ёлки лохматые","2014-12-30",2.153
"The Frame","2014-11-21",3.274
"Vittima degli eventi","2014-11-01",2.659
"To Russia With Love","2014-10-19",3.468
"किल दिल","2014-11-13",3.246
"Papa Was Not a Rolling Stone","2014-10-08",1.646
"Elf: Buddy's Musical Christmas","2014-12-16",3.431
"La trattativa","2014-10-02",1.826
"BoJack Horseman Christmas Special","2014-12-25",1.858
"The Christmas Dragon","2014-11-07",4.241
"Rik Mayall: Lord of Misrule","2014-12-20",2.337
"From Bedrooms to Billions","2014-10-03",3.652
"Swearnet Live","2014-10-01",3.037
"Por mis Bigotes","2014-12-10",2.643
"Santa Hunters","2014-11-28",2.282
"Pusong Wazak: Isa Na Namang Kwento Ng Pag-ibig Sa Pagitan Ng Puta At Kriminal","2014-10-24",1.732
"12 Dog Days Till Christmas","2014-11-28",2.834
"Mr. Miracle","2014-12-06",2.61
"Plan B - True","2014-12-02",2.727
"Malik Bentalha se la raconte","2014-12-03",2.658
"The Three Dogateers","2014-11-11",2.689
"Top Spin","2014-11-15",3.113
"Wanderers","2014-10-11",2.138
"Alles ist Liebe","2014-12-04",1.756
"Le nez","2014-11-12",2.801
"The Toy Soldiers","2014-11-14",3.23
"Flytrap","2014-12-10",1.935
"Freeway: Crack in the System","2014-10-24",2.878
"Summer of Blood","2014-10-17",3.957
"R.E.M. By MTV","2014-11-21",2.854
"The Search","2014-11-26",1.573
"A Matter of Faith","2014-10-17",2.783
"Shadows on the Wall","2014-12-10",3.33
"Radiator","2014-10-15",1.649
"The Heart Machine","2014-10-24",3.231
"Covert Operation","2014-11-11",1.841
"맨홀","2014-10-08",2.184
"Me quedo contigo","2014-10-20",2.579
"#Stuck","2014-10-10",3.142
"Feed the Gods","2014-11-25",2.978
"Fury: The Tales of Ronan Pierce","2014-12-15",2.328
"Le Temps des aveux","2014-12-17",3.37
"Agatha Raisin and the Quiche of Death","2014-12-26",2.639
"Perez.","2014-10-02",2.739
"Doug Benson: Doug Dynasty","2014-11-06",3.291
"Tom Sawyer & Huckleberry Finn","2014-10-23",3.991
"High School Possession","2014-10-25",3.062
"Old Fashioned","2014-10-18",2.911
"Corner Gas: The Movie","2014-12-03",2.449
"Vypusknoy","2014-10-09",2.296
"Sebastian Maniscalco: Aren't You Embarrassed?","2014-11-14",3.698
"Chemical Peel","2014-10-14",3.017
"9 Kisses","2014-12-11",2.518
"Genesis: Together and Apart","2014-10-04",1.985
"Top Gear: Patagonia Special: Part 2","2014-12-28",3.195
"WWE: Macho Man - The Randy Savage Story","2014-11-18",2.998
"Wyatt Cenac: Brooklyn","2014-10-21",2.261
"Hadi İnşallah","2014-11-28",2.58
"World of Warcraft: Looking For Group","2014-11-08",2.821
"Life Inside Out","2014-10-17",3.582
"Die Fighting","2014-11-03",3.084
"Free the Nipple","2014-12-12",4.223
"Santa Claws","2014-11-04",3.957
"Die Vampirschwestern 2 - Fledermäuse im Bauch","2014-10-16",2.608
"Gone Too Far!","2014-10-10",3.179
"Worst Friends","2014-11-04",1.633
"Beautiful Girl","2014-11-25",2.239
"Shelby: The Dog Who Saved Christmas","2014-11-07",2.368
"Magical Universe","2014-10-31",2.071
"Cryptic","2014-12-31",2.375
"An Evergreen Christmas","2014-11-04",2.433
"Pirate's Code: The Adventures of Mickey Matson","2014-10-16",2.644
"Inner Demon","2014-10-30",1.726
"Alien Strain","2014-10-31",2.073
"Hidden in the Woods","2014-12-12",3.776
"Die Präsenz","2014-10-31",1.756
"深夜食堂","2014-11-01",3.218
"Deliha","2014-11-14",2.279
"Naked Zombie Girl","2014-10-16",2.031
"The Secrets of Quantum Physics","2014-12-09",1.819
"How to Save Us","2014-11-20",3.029
"Jack Whitehall Gets Around","2014-11-24",3.053
"Lee Evans: Monsters","2014-11-17",3.005
"The Smoke","2014-10-04",1.235
"Magician: The Astonishing Life and Work of Orson Welles","2014-12-12",4.091
"紙の月","2014-11-15",1.866
"Wishin' and Hopin'","2014-11-23",2.275
"Lingaa","2014-12-12",2.364
"Os Caras de Pau em O Misterioso Roubo do Anel","2014-12-25",2.095
"Lost Songs: The Basement Tapes Continued","2014-11-21",2.296
"Buoni a nulla","2014-10-23",1.327
"Pauly Shore Stands Alone","2014-12-04",2.462
"A Film About Coffee","2014-11-24",1.664
"A Christmas Mystery","2014-11-30",2.38
"City of Dead Men","2014-11-15",3.132
"Wir waren Könige","2014-11-13",1.562
"천 번을 불러도","2014-10-16",2.001
"Die Mannschaft","2014-11-13",2.675
"Lee Mack - Hit the Road Mack","2014-11-24",0.8
"One Eyed Girl","2014-10-24",1.754
"Run for Your Life","2014-10-04",2.862
"Awake: The Life of Yogananda","2014-10-10",2.434
"Dzień dobry, kocham cię!","2014-11-07",2.942
"İncir Reçeli 2","2014-10-17",2.66
"Shake, Rattle & Roll XV","2014-12-25",1.444
"A Wife's Nightmare","2014-12-27",3.012
"Kubot: The Aswang Chronicles 2","2014-12-25",1.2
"ไอฟาย..แต๊งกิ้ว..เลิฟยู้","2014-12-10",2.632
"Zombie Fight Club","2014-10-23",1.589
"名探偵コナン 江戸川コナン失踪事件~史上最悪の二日間~","2014-12-26",2.5
"One Shot","2014-10-07",4.067
"Muumit Rivieralla","2014-10-10",2.413
"Never Open the Door","2014-12-01",2.408
"Richard Pryor: Icon","2014-11-23",2.058
"Wild Canaries","2014-10-23",2.574
"Anatomy of Deception","2014-11-02",1.085
"Top Gear: Patagonia Special: Part 1","2014-12-27",2.364
"The Power of the Heart","2014-10-07",2.385
"大茶飯","2014-10-11",2.001
"Silenced","2014-11-19",2.092
"Fragments","2014-10-23",1.238
"Starship Apocalypse","2014-12-20",1.895
"Hockney","2014-11-25",2.246
"Best Day Ever","2014-12-09",2.972
"Antidote","2014-12-02",2.555
"Scarlet's Witch","2014-12-12",1.787
"Służby Specjalne","2014-10-03",2.327
"Taken Away","2014-10-20",2.022
"Don't Hug Me I'm Scared 3","2014-10-31",1.791
"Yalom's Cure","2014-10-02",2.326
"Sofia the First: The Curse of Princess Ivy","2014-11-23",2.842
"Obywatel","2014-11-07",1.733
"Cosmonauts: How Russia Won the Space Race","2014-10-13",2.251
"기술자들","2014-12-24",3.154
"光陰的故事－台灣新電影","2014-10-01",2.245
"The Paedophile Hunter","2014-10-01",2.248
"Gooische Vrouwen 2","2014-12-04",1.664
"Visitantes","2014-12-18",1.121
"Return to the Wild: The Chris McCandless Story","2014-11-25",2.679
"Discount","2014-11-13",2.505
"A Wonderful Christmas Time","2014-11-06",2.553
"Caped Crusader: The Dark Hours","2014-12-11",1.74
"Placebo","2014-11-19",1.386
"Antarctica: On the Edge","2014-10-19",1.323
"Lake Nowhere","2014-10-31",2.116
"Antboy II: Den røde furies hævn","2014-12-25",2.801
"상의원","2014-12-24",2.6
"The Damned Thing","2014-12-05",2.508
"Remaking the Legend: Halo 2 Anniversary","2014-11-03",2.92
"Happy Journey","2014-11-28",1.703
"Conozcca a los mormones","2014-10-10",2.143
"How the 'Dook Stole Christmas","2014-12-19",2.085
"Frozen in Time","2014-11-12",1.611
"Loreak","2014-10-10",2.642
"Kaaviya Thalaivan","2014-11-28",1.156
"欲動","2014-11-22",1.336
"The Silent Storm","2014-10-14",4.093
"Boobs","2014-10-14",2.607
"Mercuriales","2014-11-26",0.966
"Christmas In Palm Springs","2014-11-23",2.275
"Terre Battue","2014-12-17",2.147
"빅매치","2014-11-26",2.184
"레디액션 청춘","2014-11-13",1.671
"Candlestick","2014-10-08",1.925
"Fat Pizza vs Housos","2014-11-27",1.845
"Björk: Biophilia Live","2014-10-10",2.978
"Filmed in Supermarionation","2014-10-11",1.896
"Viking Quest","2014-10-07",2.544
"Bro, What Happened?","2014-10-07",2.384
"Bibi & Tina - Voll verhext!","2014-12-25",3.873
"Irmã Dulce","2014-11-13",0.983
"Micke & Veronica","2014-12-25",1.011
"The Crucible","2014-12-04",2.228
"Meet the Hitlers","2014-10-17",2.2
"That Day We Sang","2014-12-26",2.79
"A Magic Christmas","2014-10-08",2.274
"Jack","2014-10-09",1.392
"The Girl","2014-11-03",2.284
"Warum ich meinen Boss entführte","2014-11-14",1.992
"Beyond Zero: 1914-1918","2014-11-27",1.715
"Gurov & Anna","2014-10-10",2.536
"American Burger","2014-10-17",1.3
"Honeyspider","2014-10-18",1.584
"Atlantic","2014-12-07",2.197
"Fièvres","2014-10-01",1.206
"Coming In","2014-10-23",2.206
"Jerrod Carmichael: Love at the Store","2014-10-04",1.624
"On Any Sunday, The Next Chapter","2014-11-06",2.588
"Sarah Millican: Home Bird Live","2014-11-17",1.571
"Смешанные чувства","2014-10-02",1.785
"All-Stars","2014-10-15",2.403
"The New Yoda Chronicles: Clash of the Skywalkers","2014-11-23",1.146
"Zombie Resurrection","2014-10-25",2.026
"Apparition of Evil","2014-10-07",1.749
"Oflu Hoca'nın Şifresi","2014-10-31",1.478
"太平轮（上）","2014-12-02",3.151
"Origins","2014-11-13",1.703
"Angels with Tethered Wings","2014-11-08",1.888
"The Door","2014-10-14",1.229
"Earthrise","2014-10-09",2.209
"The Shaukeens","2014-11-07",2.284
"Strike One","2014-10-23",2.929
"How Murray Saved Christmas","2014-12-05",2.057
"Dead of Winter","2014-11-19",2.952
"Белые ночи почтальона Алексея Тряпицына","2014-10-14",1.463
"3 Still Standing","2014-10-04",1.883
"Mum, Dad, Meet Sam","2014-12-06",1.381
"Image","2014-11-05",1.251
"Elvira, te daría mi vida pero la estoy usando","2014-10-24",2.279
"Кино про Алексеева","2014-10-09",1.574
"Mule-Tide Christmas","2014-11-04",1.045
"壞姐姐之拆婚聯盟","2014-11-11",1.4
"Unedited Footage of a Bear","2014-12-16",1.815
"The Laughing Mask","2014-10-31",2.876
"The Last Patrol","2014-10-23",1.412
"Milionari","2014-10-19",1.667
"Critters: Bounty Hunter","2014-12-22",1.807
"ആമയും മുയലും","2014-12-19",1.829
"Plug","2014-10-25",1.999
"Nullpunkt","2014-12-04",1.994
"Rubberhead","2014-11-18",2.168
"Coffer","2014-10-20",1.783
"Kono Danshi, Sekika ni Nayandemasu.","2014-12-03",0.747
"Romeo e Giulietta","2014-12-03",1.835
"The Cookie Mobster","2014-12-27",2.134
"Robin des bois - Le spectacle musical","2014-11-03",1.229
"아빠를 빌려드립니다","2014-11-20",0.716
"Deadly Daycare","2014-10-24",2.073
"George Michael: Live at The Palais Garnier Opera House in Paris","2014-12-26",1.926
"Wiplala","2014-11-19",2.083
"The Legend of Longwood","2014-11-16",1.601
"Дневник мамы первоклассника","2014-10-30",1.4
"The Woods Within","2014-10-16",0.942
"Pak van mijn Hart","2014-11-06",2.306
"The Incredible Adventure of Jojo (And His Annoying Little Sister Avila)","2014-11-19",1.483
"Touched","2014-10-04",2.517
"Tiens-toi droite","2014-11-26",2.005
"개를 훔치는 완벽한 방법","2014-12-31",2.219
"Aleppo. Notatki z ciemnosci","2014-10-07",1.316
"Vincent n'a pas d'écailles","2014-10-15",1.192
