"name","release","popularity"
"Our Family Wedding","2010-03-12",5.766
"And Soon the Darkness","2010-02-25",6.201
"Lemmy","2010-03-15",7.211
"О чём говорят мужчины","2010-03-04",4.324
"Giallo","2010-03-13",4.099
"The Secret Diaries of Miss Anne Lister","2010-03-01",4.542
"I'm Here","2010-03-01",5.303
"Dinoshark","2010-01-01",3.753
"600 kilos d'or pur","2010-03-07",2.795
"The Prince & Me 4: The Elephant Adventure","2010-03-23",6.228
"Bear","2010-01-01",3.488
"Tony","2010-02-05",4.017
"Hubble 3D","2010-03-19",6.09
"ExTerminators","2010-01-05",5.788
"Mysterious Island","2010-01-01",4.432
"Meteor Apocalypse","2010-02-23",4.155
"Growth","2010-01-29",5.28
"Sherlock Holmes","2010-01-26",4.76
"La prima cosa bella","2010-01-15",6.637
"Wrong Side of Town","2010-02-23",2.802
"See You in September","2010-01-01",2.949
"孔子","2010-02-11",4.59
"Every Day","2010-01-14",5.982
"비밀애","2010-03-25",4.87
"Saint John of Las Vegas","2010-01-29",3.22
"Dark Relic","2010-03-27",2.813
"I Am Comic","2010-01-10",4.768
"Tutto l'amore del mondo","2010-02-24",3.852
"Genitori & figli:) - Agitare bene prima dell'uso","2010-02-26",4.185
"White Material","2010-03-24",3.497
"Ice Castles","2010-02-09",7
"宇宙ショーへようこそ","2010-02-18",3.996
"The Killing Jar","2010-02-14",4.489
"Bloodworth","2010-02-06",3.877
"의형제","2010-02-04",6.202
"Coursier","2010-02-24",4.331
"Teenage Paparazzo","2010-01-22",3.258
"Winning Time: Reggie Miller vs. The New York Knicks","2010-03-14",3.814
"Happy Family","2010-03-26",5.116
"Meteor Storm","2010-01-30",2.955
"Guy and Madeline on a Park Bench","2010-03-28",4.263
"Paradox","2010-01-01",3.549
"Bill Maher... But I'm Not Wrong","2010-02-18",3.897
"Sex & Drugs & Rock & Roll","2010-01-08",2.663
"My Perestroika","2010-01-24",4.026
"The Secret Life of Chaos","2010-01-14",3.06
"Elevator Girl","2010-03-08",4.8
"Protéger et servir","2010-01-03",3.58
"Shoot the Hero","2010-01-01",3.461
"Who Killed Captain Alex?","2010-01-01",4.117
"The Invited","2010-01-01",3.38
"Кандагар","2010-02-04",3.244
"Vorstadtkrokodile 2","2010-01-21",2.706
"Der Räuber","2010-02-14",3.136
"Order of Chaos","2010-01-01",3.294
"Lula, o Filho do Brasil","2010-01-01",4.067
"El cuarto de Leo","2010-01-20",1.733
"The Wronged Man","2010-01-17",1.972
"Jean-Michel Basquiat: The Radiant Child","2010-01-25",3.98
"Wonderful World","2010-01-08",3.354
"Salvage","2010-03-22",3.584
"Is It Just Me?","2010-01-15",4.541
"Friendship!","2010-01-13",5.018
"The Graves","2010-01-29",3.591
"Avatar: Creating the World of Pandora","2010-02-07",4.246
"Pièce Montée","2010-03-10",2.41
"Waste Land","2010-01-24",3.477
"Just Say Love","2010-03-26",2.909
"Reel Injun","2010-02-19",4.359
"Amish Grace","2010-03-28",3.052
"Get Lamp","2010-03-26",3.624
"6 Guns","2010-03-30",2.624
"Crazy on the Outside","2010-01-08",6.076
"Barry Munday","2010-03-13",4.462
"Feeding Frenzy","2010-01-01",2.647
"House of Bones","2010-01-16",3.728
"Not the Messiah (He's a Very Naughty Boy)","2010-03-25",4.468
"My Iz Budushchego 2","2010-02-18",2.937
"3 Backyards","2010-01-24",3.514
"Recep İvedik 3","2010-02-12",4.989
"Farsan","2010-02-12",3.943
"Как я провёл этим летом","2010-02-17",2.643
"Наша Russia: Яйца судьбы","2010-01-21",2.594
"イヴの時間 劇場版","2010-03-05",4.086
"King of Triads","2010-01-21",3.01
"Life 2.0","2010-01-22",3.525
"Karthik Calling Karthik","2010-02-26",3.616
"I Am Slave","2010-01-01",2.481
"The Bannen Way","2010-01-06",2.999
"The Four-Faced Liar","2010-01-01",3.063
"The Exploding Girl","2010-03-12",3.579
"The Violent Kind","2010-01-25",3.061
"प्यार इंपॉसिबल!","2010-01-08",3.073
"Brotherhood","2010-01-01",3.391
"Problem Child: Leslie Jones","2010-02-02",2.868
"Iron Doors","2010-03-17",3.123
"Joan Rivers: A Piece of Work","2010-01-25",4.084
"Marwencol","2010-03-12",3.841
"The Final Storm","2010-01-01",3.278
"Uncorked","2010-03-06",3.445
"용서는 없다","2010-01-07",4.649
"Puppet Master: Axis of Evil","2010-01-15",3.785
"Cleanflix","2010-02-16",2.927
"180° South","2010-02-10",2.645
"Aziz Ansari: Intimate Moments for a Sensual Evening","2010-01-19",3.8
"Blood Into Wine","2010-02-19",3.088
"Submarino","2010-03-25",2.814
"Countdown to Zero","2010-01-25",2.883
"The Penthouse","2010-03-02",4.144
"ライアーゲーム　ザ・ファイナルステージ","2010-03-06",1.805
"Putty Hill","2010-02-18",2.477
"Road to Emmaus","2010-03-31",1.652
"SuicideGirls Must Die!","2010-03-12",4.377
"Shadows in Paradise","2010-02-09",4.233
"Zeiten Ändern Dich","2010-02-04",2.5
"Hard Breakers","2010-01-01",3.333
"अतिथि तुम कब जाओगे?","2010-02-26",1.782
"ReGOREgitated Sacrifice","2010-03-02",3
"Dans ton sommeil","2010-03-21",2.328
"Белка и Стрелка. Звёздные собаки","2010-03-18",2.42
"Çakal","2010-01-01",2.016
"Whitney Cummings: Money Shot","2010-01-01",2.224
"Sans laisser de traces","2010-03-10",1.301
"The Elephant in the Living Room","2010-02-11",2.18
"Brownian Movement","2010-03-24",3.126
"Full Love","2010-01-01",3.445
"劇場版 フェイト/ステイナイトアンリミテッドブレイドワークス","2010-01-23",3.865
"撕票風雲","2010-01-07",3.591
"Mi Ricordo Anna Frank","2010-01-27",2.197
"Kołysanka","2010-02-12",2.634
"Radio Free Albemuth","2010-01-01",2.707
"The Way Home","2010-01-01",2.87
"Hotel Hell Vacation","2010-02-07",2.94
"Jerry Cotton","2010-03-11",2.223
"Magic & Bird: A Courtship of Rivals","2010-03-10",3.737
"8: The Mormon Proposition","2010-01-01",2.563
"As Good As Dead","2010-01-25",4.01
"En ganske snill mann","2010-03-19",3.627
"After-Life","2010-01-01",2.392
"The Santa Incident","2010-01-01",1.661
"The Possession of David O'Reilly","2010-01-01",2.674
"Speed-Dating","2010-01-01",2.572
"My Last Five Girlfriends","2010-03-19",2.693
"Preacher's Kid","2010-01-29",3.505
"New Terminal Hotel","2010-03-23",2.889
"Die Friseuse","2010-02-14",1.888
"The Seminarian","2010-01-01",2.425
"The Terror Experiment","2010-01-01",3.245
"誰かが私にキスをした","2010-03-27",1.557
"No Distance Left to Run","2010-01-14",4.68
"Il figlio più piccolo","2010-02-19",2.933
"Encounter with Danger","2010-02-28",1.414
"The Best and the Brightest","2010-01-01",2.433
"Kazoku konpurîto","2010-03-26",1.952
"War Games: At the End of the Day","2010-01-01",2.794
"Demonic Toys: Personal Demons","2010-02-26",3.205
"Eyyvah Eyvah","2010-02-26",3.036
"Boggy Creek","2010-01-01",2.373
"Nanga Parbat","2010-01-14",2.47
"L.A. Zombie","2010-01-10",2.112
"Candyman: The David Klein Story","2010-01-24",2.688
"Alice in Murderland","2010-02-05",3.401
"How Weed Won the West","2010-02-17",3.077
"Krews","2010-03-01",1.661
"劇場版 遊☆戯☆王 ～超融合！時空を越えた絆～","2010-01-23",6.229
"歲月神偷","2010-03-11",3.104
"평행이론","2010-02-18",2.033
"志明與春嬌","2010-03-25",2.175
"Teufelskicker","2010-03-11",2.531
"True Nature","2010-01-01",2.29
"Celine: Through the Eyes of the World","2010-02-17",1.567
"The Simpsons 20th Anniversary Special – In 3-D! On Ice!","2010-01-10",1.29
"Bus Palladium","2010-03-17",3.033
"Soul boy","2010-01-01",2.16
"वीर","2010-01-22",3.699
"Journey to Promethea","2010-01-01",2.069
"Neka ostane među nama","2010-03-10",1.259
"The Wishing Well","2010-01-09",2
"Dhobi Ghat","2010-01-21",2.77
"White Lion","2010-02-19",2.462
"Re-Cut","2010-01-04",2.703
"Fakers","2010-01-14",1.936
"Playing House","2010-01-01",2.091
"The American Matrix - Age Of Deception","2010-01-01",2.53
"Veda","2010-02-26",1.265
"Rock & Chips","2010-01-24",2.241
"Boobs: An American Obsession","2010-02-09",3.817
"In ഗോസ്റ്റ് ഹൗസ് Inn","2010-03-25",2.088
"Die","2010-01-06",2.172
"The Penitent Man","2010-03-29",1.918
"Różyczka","2010-03-12",2.018
"Assault of the Sasquatch","2010-03-01",1.736
"Wreckage","2010-01-01",4.124
"Cold Weather","2010-03-13",3.081
"Detention","2010-01-16",3.142
"Successful Alcoholics","2010-01-22",1.82
"The Dark Lurking","2010-01-01",3.049
"Jack's Family Adventure","2010-01-01",2.329
"I Love Karditsa","2010-01-14",1.269
"The Cursed","2010-02-06",2.617
"แฟนใหม่","2010-02-03",2.234
"Faceless Killers","2010-01-03",2.492
"Grey Skies","2010-01-01",1.974
"The Portal","2010-01-01",2.091
"艋舺","2010-02-05",2.281
"Ghosts Don't Exist","2010-01-01",2.872
"President's Day","2010-02-15",2.003
"Who Is Clark Rockefeller?","2010-03-13",2.861
"Embracing Chaos: Making the African Queen","2010-01-01",2.105
"इश्क़िया","2010-01-29",3.098
"Requiem For Detroit?","2010-03-13",2.339
"Charlie Murphy: I Will Not Apologize","2010-01-01",2.021
"Silent But Deadly","2010-01-01",2.398
"Thunder Soul","2010-03-13",2.587
"राण","2010-01-01",1.502
"Une Petite zone de turbulences","2010-01-12",1.42
"Unrivaled","2010-03-16",3.281
"Urgency","2010-01-01",1.821
"Astro Boy vs The Junkyard Pirates","2010-03-15",2.285
"Mo","2010-01-31",3.023
"Corruption.Gov","2010-01-01",1.276
"Master Harold... and the Boys","2010-03-17",1.996
"A Day Of Violence","2010-01-01",2.409
"La herencia Valdemar","2010-01-22",2.352
"Formosa Betrayed","2010-02-26",2.352
"Burlesque Fairytales","2010-01-01",1.788
"Flexing with Monty","2010-01-05",1.984
"Die Fremde","2010-02-13",20.799
"Insane","2010-02-09",1.764
"Ensemble c'est trop","2010-02-07",1.744
"Deleted Scenes","2010-01-01",2.237
"Tuba Atlantic","2010-02-10",1.621
"Life with Murder","2010-01-01",1.858
"Henri 4","2010-03-04",2.844
"하모니","2010-01-28",1.906
"Defcon 2012","2010-02-28",2.535
"Freaknik: The Musical","2010-03-05",2.39
"Любовь в большом городе 2","2010-02-25",2.361
"Steve","2010-02-12",1.508
"Caught Inside","2010-03-10",2.317
"Eu când vreau să fluier, fluier","2010-03-26",2.21
"Toe to Toe","2010-02-26",1.734
"Horse Crazy 2: The Legend of Grizzly Mountain","2010-01-02",2.935
"Bulletface","2010-03-10",1.537
"Sebbe","2010-03-12",2.356
"Brutal Relax","2010-01-01",1.36
"Good Intentions","2010-03-09",2.24
"Ironiya lyubvi","2010-03-25",2.249
"The Ultimate Wave: Tahiti","2010-02-12",2.234
"Cut","2010-02-22",1.547
"Zombie Apocalypse","2010-01-01",2.693
"Parterapi","2010-02-24",1.509
"Ice Dreams","2010-01-23",2.99
"Ženy v pokušení","2010-03-18",1.914
"El monstro del mar!","2010-01-01",1.336
"Follow Me","2010-01-26",1.905
"Gutter King","2010-01-01",1.294
"Slime City Massacre","2010-03-17",1.526
"Klara","2010-03-26",1.614
"Machete Joe","2010-01-29",1.717
"ബെസ്റ്റ് ആക്ടര്‍","2010-01-01",1.544
"Heavy Metal Britannia","2010-03-07",1.987
"The Wedding Party","2010-01-01",1.405
"Kavşak","2010-01-01",1.783
"A Trace of Danger","2010-01-10",1.315
"Isolerad","2010-02-05",1.926
"Contagion","2010-03-29",2.001
"For Love of Liberty: The Story of America's Black Patriots","2010-01-01",1.61
"15 Till Midnight","2010-01-01",1.823
"Le siffleur","2010-01-06",2.442
"La valigia sul letto","2010-03-12",3.319
"Climate Refugees","2010-01-29",1.593
"The Black List: Volume Three","2010-02-08",1.051
"Still Bill","2010-01-27",2.213
"Cutback","2010-01-01",2.504
"Porkchop","2010-01-15",1.78
"Flying Lessons","2010-02-04",2.394
"Complices","2010-01-20",2.425
"Endure","2010-01-01",1.176
"Devolved","2010-03-22",1.349
"Closed for the Season","2010-03-12",2.08
"Gone with the Pope","2010-03-12",1.871
"விண்ணைத்தாண்டி வருவாயா","2010-02-26",2.567
"Eyes in the Dark","2010-01-01",2.468
"Apart","2010-03-08",2.456
"The Taint","2010-01-01",1.682
"ซามูไร อโยธยา","2010-02-22",3.075
"Bikini Jones and the Temple of Eros","2010-03-02",2.985
"This Way of Life","2010-03-11",1.757
"Rock It!","2010-02-18",2.004
"Wagner & Me","2010-01-01",2.239
"The Super","2010-01-01",3.191
"Consent","2010-02-19",2.796
"おとうと","2010-01-30",1.547
"Louis","2010-01-01",1.603
"Zombie Undead","2010-01-15",2.674
"Sant'Agostino","2010-01-31",1.205
"육혈포 강도단","2010-03-18",2.716
"Drones","2010-01-23",1.825
"Donkey","2010-01-27",1.982
"ゴールデンスランバー","2010-01-30",2.447
"Segredos da Tribo","2010-01-22",2.509
"Severe Clear","2010-03-12",2.437
"Obselidia","2010-01-22",2.328
"Ghost from the Machine","2010-01-01",1.522
"Madagascar, carnet de voyage","2010-01-24",1.149
"Downstream","2010-02-24",1.362
"Lucky","2010-01-24",1.732
"Halo: Legends","2010-02-16",1.949
"Groupie","2010-01-01",2.1
"I Am Virgin","2010-01-28",1.868
"Megaconda","2010-01-01",1.84
"தீராத விளையாட்டு பிள்ளை","2010-02-12",1.516
"LEGO Atlantis","2010-01-15",2.411
"Aval Peyar Tamilarasi","2010-03-05",1.247
"Schwerkraft","2010-03-24",0.993
"The Last Harbor","2010-01-01",1.99
"Big Bang Big Boom","2010-01-01",0.794
"ルパン三世 the Last Job","2010-02-12",2.127
"デコトラギャル・瀬菜","2010-01-01",2.737
"Eşrefpaşalılar","2010-03-05",1.459
"शापित","2010-03-19",1.4
"Release","2010-01-01",1.363
"Paano na Kaya","2010-01-27",1.581
"The Black Eyed Peas: The E.N.D. World Tour Live","2010-03-30",1.519
"Stonehenge Apocalypse","2010-01-01",1.933
"Bones","2010-03-31",3.114
"Black Butterfly","2010-03-17",1.34
"Death Hunter","2010-01-01",2.141
"Bikini Frankenstein","2010-01-18",2.696
"Les Invités de mon père","2010-03-31",2.913
"Card Subject To Change","2010-02-13",1.877
"To Whom It May Concern: Ka Shen's Journey","2010-01-01",1.268
"有一天","2010-02-07",1.636
"パレード","2010-02-20",2.36
"時をかける少女","2010-03-13",3.609
"Fobos. Klub Strakha","2010-03-25",1.992
"Tub","2010-01-22",1.434
"Refuge","2010-01-01",2.334
"Zero 2","2010-01-21",2.697
"Storm Seekers","2010-01-27",2.531
"Mamma Gógó","2010-01-01",1.738
"Blood Done Sign My Name","2010-02-01",1.449
"Turn the Beat Around","2010-02-26",2.48
"Sundance Skippy","2010-01-21",2.019
"72家租客","2010-02-11",2.936
"Harlem Hostel","2010-02-12",1.557
"लव सेक्स और धोखा","2010-03-19",3.213
"After Armageddon","2010-01-06",1.592
"Slow Action","2010-01-01",1.767
"Tensión sexual no resuelta","2010-03-18",1.465
"Ivory","2010-03-24",0.638
"Patagonia","2010-01-01",2.325
"아이리스 - 극장판","2010-03-21",1.481
"Round Ireland with a Fridge","2010-01-01",2.054
"The American Dream","2010-01-01",1.738
"ഹാപ്പി ഹസ്ബന്‍ഡ്‌സ്","2010-01-13",1.306
"越光宝盒","2010-03-18",2.123
"Gangsterboys","2010-02-18",1.76
"Если бы я тебя любил","2010-02-13",0.6
"Justin Time","2010-01-01",1.518
"Straight to Hell Returns","2010-01-01",1.445
"Çoğunluk","2010-01-10",2.082
"Bedrooms","2010-01-01",1.067
"Goa","2010-01-29",1.525
"Ejder Kapanı","2010-01-22",2.413
"Une Exécution ordinaire","2010-02-03",1.557
"Büşra","2010-01-01",1.994
"이웃집 남자","2010-03-18",1.737
"Mick Øgendahl's Propaganda","2010-02-03",1.455
"映画ドラえもん のび太の人魚大海戦","2010-03-06",3.327
"Bandeiji","2010-01-16",0.822
"Ashes","2010-01-01",1.365
"Mary Last Seen","2010-01-22",1.847
"웨딩드레스","2010-01-14",1.324
"Im Schatten","2010-02-15",2.729
"Pink Floyd: Momentary Lapses - The True Story of Pink Floyd","2010-03-08",1.373
"Sinbad: Where U Been?","2010-02-21",1.835
"Exquisite Corpse","2010-01-01",1.315
"Sins of the Mother","2010-02-21",1.116
"L'autre Dumas","2010-02-10",1.918
"A Bela e o Paparazzo","2010-01-28",1.277
"లీడర్","2010-02-19",2.115
"Paco","2010-03-18",1.247
"Misconceptions","2010-01-22",1.58
"Birds of Paradise","2010-01-06",0.783
"Overdose: The Next Financial Crisis","2010-01-01",1.29
"Mulberry St.","2010-01-01",1.715
"Dirty Pictures","2010-03-13",1.506
"दुल्हा मिल गया","2010-01-08",1.961
"惡胎","2010-03-18",1.664
"Cuccioli - Il Codice di Marco Polo","2010-01-22",1.579
"Audrey the Trainwreck","2010-01-01",1.176
"Marathon Boy","2010-01-01",2.199
"The Eastwood Factor","2010-02-16",1.37
"Bo","2010-02-10",2.418
"Ivul","2010-01-20",1.538
"Natarang","2010-01-01",0.976
"அங்காடி தெரு","2010-03-26",1.332
"The Flirting Club","2010-01-01",1.008
"Justify","2010-01-01",1.607
"An fei ta ming","2010-02-15",1.511
"Armless","2010-01-22",1.263
"Evolusi KL Drift 2","2010-03-25",1.05
"Eisfieber","2010-01-24",1.625
"Nic & Tristan Go Mega Dega","2010-01-01",1.492
"AniMen - Triton Force","2010-03-24",1.406
"Hür Adam: Bediuzzaman Said Nursi","2010-01-01",1.311
"Out of a Forest","2010-01-01",1.855
"Trick","2010-02-12",1.481
"Arisan Brondong","2010-02-18",0.614
"Darkening Sky","2010-01-01",1.928
"The Witchblade","2010-01-01",1.554
"Carmen Got Expelled!","2010-03-05",1.16
"Go Go Reject","2010-01-01",1.008
"スイートリトルライズ","2010-03-13",1.7
"Kai Jia Yong Shi Zhi Di Huang Xia","2010-01-23",1.774
"Les Faux-monnayeurs","2010-01-01",1.713
"Sophie","2010-01-01",2.463
"Michael Jackson: The Inside Story - What Killed the King of Pop?","2010-01-26",0.963
"Healing Hands","2010-03-20",1.503
"Tord och Tord","2010-01-01",1.733
"Dusty Springfield: Once Upon a Time (1964-1969)","2010-03-30",1.027
"Anjelah Johnson: That's How We Do It","2010-02-09",1.852
"Schastlivyy Konets","2010-01-07",1.355
"The Great Outdoors: American Summer","2010-03-04",0.712
"Ay Lav Yu","2010-03-12",1.236
"Separation Anxiety","2010-01-01",1.298
"Westbrick Murders","2010-01-01",2.463
"Re-Generator","2010-01-23",1.22
"అదుర్స్","2010-01-13",1.364
"Trance","2010-03-09",0.936
"My Girlfriend's Back","2010-01-01",0.854
"Pelada","2010-03-01",1
"Bare Knuckles","2010-01-01",1.453
"தமிழ்ப்படம்","2010-01-20",2.532
"Focus: A Documentary","2010-01-05",1.177
"Tête de Turc","2010-03-31",2.142
"Dan Cummins: Crazy with a Capital F","2010-03-13",1.798
"Tour de Force","2010-01-01",1.4
"AMERICA STRIPPED: Naked Las Vegas","2010-03-05",1.362
"The Hills Have Thighs","2010-03-06",1.896
"அசல்","2010-02-05",1.213
"Wicked Love: The Maria Korp Story","2010-02-28",0.983
"Flick's Chicks","2010-03-09",1.109
"Ciacho","2010-01-08",2.245
"The Story Of F***","2010-01-01",0.902
"Bizarre Dinosaurs","2010-02-27",1.223
"Whatever She Wants","2010-02-02",0.6
"Thanks Maa","2010-03-05",0.913
"サヨナライツカ","2010-01-23",1.392
"Wushu Warrior","2010-01-01",1.443
"The Battle for Marjah","2010-01-01",0.6
"HR Giger Revealed","2010-02-10",1.142
"Pájaros de papel","2010-03-12",1.812
"Madso's War","2010-01-01",1.071
"Händelse vid bank","2010-01-30",1.004
"ശിക്കാർ","2010-01-01",0.961
"ボーイズ・オン・ザ・ラン","2010-01-30",1.274
"機動戦士ガンダム00 スペシャルエディションIII リターン・ザ・ワールド","2010-02-23",1.177
"चांस पे डांस","2010-01-15",1.683
"Don't Fade Away","2010-02-02",1.511
"Le Baltringue","2010-01-27",1.494
"REPO","2010-01-01",1.249
"Vlees","2010-01-30",1.606
"Far til fire - på japansk","2010-02-04",0.84
"Zimmer Feri 2","2010-01-29",0.6
"Alting bliver godt igen","2010-01-28",1.585
"Romantik Komedi","2010-02-05",2.062
"Mi amigo invisible","2010-01-01",1.075
"Paha perhe","2010-01-29",1.884
"Quadrangle","2010-03-30",0.787
"The Majestic Plastic Bag","2010-01-01",1.47
"Ties That Bind","2010-03-05",1.877
"Mumu","2010-03-24",0.89
"En helt vanlig dag på jobben","2010-03-12",1.619
"Ronan's Escape","2010-02-15",0.752
"World Peace and Other 4th Grade Achievements","2010-03-13",1.229
"D.C. Sniper","2010-01-01",1.868
"My Family's Secret","2010-01-01",2.439
"Africa Light / Gray Zone","2010-01-30",1.539
"BoardHeads","2010-03-13",1.26
"Easter Bunny Bloodbath","2010-01-01",0.866
"Modra","2010-01-01",1.001
"Morgan and Destiny's Eleventeenth Date: The Zeppelin Zoo","2010-01-01",1.622
"Holy Wars","2010-01-01",1.303
"Beyond Gay: The Politics of Pride","2010-03-26",1.086
"Gary Moore: Live At Montreux 2010","2010-01-01",1
"The Taqwacores","2010-01-24",1.28
"The Lazarus Effect","2010-02-09",1.116
"The Prankster","2010-01-01",0.757
"Life's a Beach","2010-01-01",1.03
"Karla og Jonas","2010-03-25",1.578
"Zwart Water","2010-03-11",1.419
"Boathouse Detectives","2010-01-01",1.084
"బిందాస్","2010-02-05",1.799
"Randka w ciemno","2010-02-05",0.72
"No Heart Feelings","2010-03-06",1.007
"花のあと","2010-03-13",0.997
"Infection: The Invasion Begins","2010-01-04",1.41
"The Dark Side Of Chocolate","2010-03-16",1.053
"Twisted Seduction","2010-01-01",2.296
"Boston Girls","2010-01-01",0.84
"Bizet Carmen","2010-01-15",1.766
"Rewind","2010-01-01",0.927
"One hundred years of evil","2010-01-01",1.543
"राइट या रॉंग","2010-03-12",1.4
"குட்டி","2010-01-14",2.485
"Bass Ackwards","2010-01-23",2.26
"Shark Night","2010-01-01",0.6
"Тростниковые жабы. Оккупация","2010-01-26",0.727
"Blanc comme neige","2010-03-11",1.241
"ரசிக்கும் சீமானே","2010-02-11",0.624
"Madness","2010-01-25",0.742
"Skins Shorts: Effy","2010-02-25",0.745
"SuicideGirls: Guide to Living","2010-03-16",0.824
"Global Eugenics: Using Medicine to Kill","2010-01-01",0.905
"Ghetto Stories: The Movie","2010-01-01",1.4
"C. H. Spurgeon: The People's Preacher","2010-02-15",0.935
"Alice In Wonderland","2010-02-23",0.645
"Alamar","2010-02-01",1.4
"Creed","2010-01-01",1.548
"BBC Horizon: Is Everything We Know About The Universe Wrong?","2010-03-09",0.643
"Morgan M. Morgansen's Date with Destiny","2010-01-24",1.267
"As Night Falls","2010-01-01",1.44
"Des jours plus belles que la nuit","2010-02-19",1.498
"Joshikôsei zonbi","2010-03-20",0.636
"Szinglik éjszakája","2010-02-25",0.6
"Toilet 105","2010-01-14",1.428
"주유소 습격사건 2","2010-01-21",1.016
"Les petits ruisseaux","2010-01-02",1.439
"Alone on the Wall","2010-01-01",1.005
"Heaven & Hell - Neon Nights - 30 Years Of Heaven And Hell","2010-01-01",0.683
"トルソ","2010-03-11",0.6
"فصل باران های موسمی","2010-01-26",0.6
"Redención","2010-03-26",0.72
"Takedowns and Falls","2010-01-01",0.677
"A Small Act","2010-01-01",0.718
"Internet Story","2010-01-01",1.304
"Miesten vuoro","2010-03-26",1.308
"ബോഡി ഗാർഡ്","2010-01-22",1.4
"Freedom Riders","2010-01-01",0.6
"Friedensschlag - Das Jahr der Entscheidung","2010-01-01",0.6
"Sex, Drugs & Religion","2010-01-01",1.286
"Eric Antoine - Réalité ou illusion","2010-03-16",0.926
"Kati with an I","2010-01-01",0.6
